,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,MA_PTS,MA_FGM,MA_FGA,MA_STL,MA_BLK,MA_TOV,MA_FG_PCT,MA_MIN,MA_PLUS_MINUS,AVG_PTS,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,TEAM_W,TEAM_L,PPG,L5_W,L5_L,L5_PPG,OPP_TEAM_W,OPP_TEAM_L,OPP_PPG_ALLOWED,OPP_L5_W,OPP_L5_L,OPP_L5_PPG,Home_Away,target
711,22024,1630162,22400452,"DEC 31, 2024",MIN @ OKC,L,39,6,12,0.5,4,7,0.571,4,4,1.0,0,7,7,2,0,1,3,3,20,-3,1,20.0,7.8,18.6,0.8,0.8,3.4,0.4274,36.6,-3.4,24.90322580645161,MIN,1610612750,OKC,1610612760,G,1,0,0,1,0,0,23.0,76,225,17,15,109.1875,3,2,107.4,27,5,103.34375,5,2,116.6,0,0
712,22024,1630162,22400464,"JAN 02, 2025",MIN vs. BOS,L,36,5,16,0.313,2,9,0.222,3,4,0.75,0,4,4,6,0,0,2,0,15,-10,1,19.8,7.4,17.8,0.4,0.8,2.8,0.42,37.4,-0.8,24.75,MIN,1610612750,BOS,1610612738,G,1,0,0,1,0,0,23.0,76,225,17,16,109.36363636363636,3,2,107.8,25,9,109.08823529411764,2,2,119.8,1,0
713,22024,1630162,22400479,"JAN 04, 2025",MIN @ DET,L,44,16,31,0.516,10,15,0.667,11,12,0.917,1,5,6,2,0,0,6,4,53,-3,1,25.2,8.4,19.2,0.0,0.6,3.2,0.4316,38.4,-3.0,24.454545454545453,MIN,1610612750,DET,1610612765,G,1,0,0,1,0,0,23.0,76,225,17,17,109.23529411764706,3,2,110.0,17,18,113.71428571428572,4,2,111.0,0,1
714,22024,1630162,22400500,"JAN 06, 2025",MIN vs. LAC,W,37,14,29,0.483,6,13,0.462,3,4,0.75,1,6,7,8,1,0,2,2,37,4,1,27.8,9.4,21.6,0.2,0.4,3.0,0.4224,38.8,-2.0,25.294117647058822,MIN,1610612750,LAC,1610612746,G,1,0,0,1,0,0,23.0,76,225,18,17,109.2,2,3,110.0,20,16,107.91666666666669,3,3,106.6,1,1
715,22024,1630162,22400505,"JAN 07, 2025",MIN @ NOP,W,38,10,21,0.476,7,11,0.636,5,6,0.833,1,8,9,3,2,0,4,3,32,3,1,31.4,10.2,21.8,0.6,0.2,3.4,0.4575999999999999,38.8,-1.8,25.62857142857143,MIN,1610612750,NOP,1610612740,G,1,0,0,1,0,0,23.0,76,225,19,17,109.05555555555556,2,3,109.0,7,30,117.10810810810813,2,3,117.4,0,1
716,22024,1630162,22400519,"JAN 09, 2025",MIN @ ORL,W,36,5,19,0.263,4,11,0.364,7,9,0.778,1,2,3,7,2,0,2,2,21,20,1,31.6,10.0,23.2,1.0,0.0,3.2,0.4102,38.2,2.8,25.80555555555556,MIN,1610612750,ORL,1610612753,G,1,0,0,1,0,0,23.0,76,225,20,17,108.91891891891892,2,3,107.4,22,17,103.2051282051282,3,3,99.8,0,0
717,22024,1630162,22400535,"JAN 11, 2025",MIN vs. MEM,L,39,4,13,0.308,0,5,0.0,7,7,1.0,0,5,5,6,1,0,6,3,15,-5,1,31.6,9.8,22.6,1.2,0.0,4.0,0.4091999999999999,38.8,3.8,25.67567567567568,MIN,1610612750,MEM,1610612763,G,1,0,0,1,0,0,23.0,76,225,20,18,109.34210526315788,3,2,107.2,25,14,115.07692307692308,2,2,119.4,1,0
718,22024,1630162,22400548,"JAN 13, 2025",MIN @ WAS,W,36,14,25,0.56,5,11,0.455,8,8,1.0,2,4,6,7,3,1,7,2,41,18,1,29.2,9.4,21.4,1.8,0.2,4.2,0.418,37.2,8.0,25.394736842105264,MIN,1610612750,WAS,1610612764,G,1,0,0,1,0,0,23.0,76,225,21,18,109.6153846153846,3,2,109.2,6,32,122.60526315789474,0,2,102.6,0,1
719,22024,1630162,22400565,"JAN 15, 2025",MIN vs. GSW,L,41,7,19,0.368,4,9,0.444,10,11,0.909,1,7,8,2,1,1,5,1,28,-2,1,27.4,8.0,19.4,1.8,0.4,4.8,0.395,38.0,6.8,25.7948717948718,MIN,1610612750,GSW,1610612744,G,1,0,0,1,0,0,23.0,76,225,21,19,109.75,4,1,112.2,20,20,110.75,1,1,100.2,1,1
720,22024,1630162,22400578,"JAN 17, 2025",MIN @ NYK,W,38,12,21,0.571,8,13,0.615,4,4,1.0,2,11,13,7,0,0,6,0,36,24,1,28.2,8.4,19.4,1.4,0.4,5.2,0.414,38.0,11.0,25.85,MIN,1610612750,NYK,1610612752,G,1,0,0,1,0,0,23.0,76,225,22,19,109.90243902439023,3,2,113.6,27,16,111.06976744186046,3,2,119.4,0,1
721,22024,1630162,22400590,"JAN 18, 2025",MIN vs. CLE,L,41,9,22,0.409,4,9,0.444,6,6,1.0,0,3,3,5,1,1,2,2,28,-2,1,29.6,9.2,20.0,1.2,0.6,5.2,0.4432,39.0,6.6,26.09756097560976,MIN,1610612750,CLE,1610612739,G,1,0,0,1,0,0,23.0,76,225,22,20,110.07142857142856,3,2,116.0,35,6,112.1219512195122,3,2,119.0,1,1
722,22024,1630162,22400601,"JAN 20, 2025",MIN @ MEM,L,38,8,19,0.421,3,8,0.375,13,18,0.722,1,3,4,3,0,1,5,1,32,-7,1,33.0,10.0,21.2,1.0,0.8,5.0,0.4657999999999999,38.8,6.2,26.142857142857142,MIN,1610612750,MEM,1610612763,G,1,0,0,1,0,0,23.0,76,225,22,21,109.97674418604652,2,3,118.6,28,15,114.90697674418604,3,3,125.8,0,1
723,22024,1626164,22400178,"NOV 06, 2024",PHX vs. MIA,W,39,9,17,0.529,2,7,0.286,2,3,0.667,1,3,4,9,0,0,3,1,22,8,1,27.2,8.6,19.8,1.0,0.2,2.0,0.4352,38.0,7.6,24.714285714285715,PHX,1610612756,MIA,1610612748,G,1,0,0,1,0,0,28.0,78,206,7,1,114.5,5,0,113.8,3,4,108.57142857142856,3,0,111.0,1,0
724,22024,1626164,22400190,"NOV 08, 2024",PHX @ DAL,W,35,5,13,0.385,1,8,0.125,2,2,1.0,2,4,6,12,0,0,0,2,13,-17,1,23.2,7.4,17.8,0.8,0.2,1.6,0.4166,37.2,3.8,24.375,PHX,1610612756,DAL,1610612742,G,1,0,0,1,0,0,28.0,78,206,8,1,114.44444444444444,5,0,114.0,5,4,108.77777777777776,3,0,115.2,0,0
725,22024,1626164,22400209,"NOV 10, 2024",PHX vs. SAC,L,43,9,22,0.409,3,10,0.3,2,2,1.0,0,1,1,12,2,0,2,2,23,-9,1,19.8,7.0,18.6,0.6,0.2,1.6,0.3762,38.2,-2.0,23.11111111111111,PHX,1610612756,SAC,1610612758,G,1,0,0,1,0,0,28.0,78,206,8,2,114.8,5,0,115.0,6,4,113.0,3,0,116.4,1,0
726,22024,1626164,22400006,"NOV 12, 2024",PHX @ UTA,W,34,11,20,0.55,5,9,0.556,4,6,0.667,1,1,2,4,2,2,0,0,31,2,1,20.4,7.4,18.0,1.0,0.6,1.4,0.408,37.8,-3.0,23.1,PHX,1610612756,UTA,1610612762,G,1,0,0,1,0,0,28.0,78,206,9,2,115.27272727272728,4,1,113.6,2,8,119.0,2,1,107.4,0,1
727,22024,1626164,22400227,"NOV 13, 2024",PHX @ SAC,L,31,6,16,0.375,1,4,0.25,5,6,0.833,2,1,3,5,2,0,3,0,18,-16,1,21.4,8.0,17.6,1.2,0.4,1.6,0.4496,36.4,-6.4,23.818181818181817,PHX,1610612756,SAC,1610612758,G,1,0,0,1,0,0,28.0,78,206,9,3,114.33333333333331,4,1,117.0,7,5,112.5,3,1,110.8,0,0
728,22024,1626164,22400018,"NOV 15, 2024",PHX @ OKC,L,34,2,10,0.2,0,0,0.0,8,8,1.0,1,3,4,4,1,1,4,2,12,-29,1,19.4,6.6,16.2,1.4,0.6,1.8,0.3838,35.4,-13.8,23.33333333333333,PHX,1610612756,OKC,1610612760,G,1,0,0,1,0,0,28.0,78,206,9,4,111.92307692307692,3,2,114.2,11,2,102.15384615384616,3,2,120.8,0,0
729,22024,1626164,22400234,"NOV 17, 2024",PHX @ MIN,L,40,15,29,0.517,6,13,0.462,8,9,0.889,3,3,6,7,0,1,4,4,44,4,1,25.6,8.6,19.4,1.4,0.8,2.6,0.4102,36.4,-9.6,22.46153846153846,PHX,1610612756,MIN,1610612750,G,1,0,0,1,0,0,28.0,78,206,9,5,112.28571428571428,2,3,107.8,8,6,111.07142857142856,2,3,111.4,0,1
730,22024,1626164,22400249,"NOV 18, 2024",PHX vs. ORL,L,38,5,14,0.357,1,7,0.143,6,6,1.0,0,2,2,5,1,0,2,5,17,-5,1,24.4,7.8,17.8,1.2,0.8,2.6,0.3998,35.4,-8.8,24.0,PHX,1610612756,ORL,1610612753,G,1,0,0,1,0,0,28.0,78,206,9,6,111.4,1,4,108.4,9,6,102.2,5,4,108.4,1,0
731,22024,1626164,22400257,"NOV 20, 2024",PHX vs. NYK,L,38,12,23,0.522,2,7,0.286,7,8,0.875,2,1,3,5,0,0,1,3,33,-19,1,24.8,8.0,18.4,0.8,0.4,2.8,0.3942,36.2,-13.0,23.53333333333333,PHX,1610612756,NYK,1610612752,G,1,0,0,1,0,0,28.0,78,206,9,7,112.0625,1,4,104.6,9,6,111.86666666666666,4,4,121.2,1,1
732,22024,1626164,22400039,"NOV 26, 2024",PHX vs. LAL,W,34,10,17,0.588,3,7,0.429,3,4,0.75,1,1,2,10,1,1,3,0,26,29,1,26.4,8.8,18.6,0.6,0.6,2.8,0.4368,36.8,-4.0,24.125,PHX,1610612756,LAL,1610612747,G,1,0,0,1,0,0,28.0,78,206,10,7,112.94117647058825,0,5,105.0,10,7,117.47058823529412,3,5,113.6,1,1
733,22024,1626164,22400297,"NOV 27, 2024",PHX vs. BKN,L,39,8,18,0.444,3,9,0.333,12,13,0.923,1,2,3,4,0,0,3,5,31,-9,1,30.2,10.0,20.2,0.4,0.4,2.6,0.4856,37.8,0.0,24.235294117647054,PHX,1610612756,BKN,1610612751,G,1,0,0,1,0,0,28.0,78,206,10,8,113.16666666666669,1,4,109.6,9,10,114.36842105263158,3,4,110.8,1,1
734,22024,1626164,22400303,"NOV 30, 2024",PHX vs. GSW,W,38,8,20,0.4,3,8,0.375,8,8,1.0,0,3,3,9,2,0,1,1,27,1,1,26.8,8.6,18.4,0.8,0.2,2.0,0.4622,37.4,-0.6,24.61111111111111,PHX,1610612756,GSW,1610612744,G,1,0,0,1,0,0,28.0,78,206,11,8,113.15789473684212,1,4,116.4,12,7,109.78947368421052,2,4,109.4,1,1
735,22024,1626164,22400057,"DEC 03, 2024",PHX vs. SAS,W,39,10,21,0.476,4,10,0.4,5,5,1.0,0,9,9,5,2,1,5,5,29,12,1,29.2,9.6,19.8,1.0,0.4,2.6,0.486,37.6,2.8,24.73684210526316,PHX,1610612756,SAS,1610612759,G,1,0,0,1,0,0,28.0,78,206,12,8,112.7,2,3,115.6,11,10,110.42857142857144,4,3,117.2,1,1
736,22024,1626164,22400330,"DEC 05, 2024",PHX @ NOP,L,37,6,20,0.3,3,10,0.3,13,14,0.929,1,3,4,2,1,0,3,1,28,-10,1,28.2,8.4,19.2,1.2,0.4,3.0,0.4416,37.4,4.6,24.95,PHX,1610612756,NOP,1610612740,G,1,0,0,1,0,0,28.0,78,206,12,9,113.23809523809524,3,2,116.6,5,18,116.3913043478261,0,2,101.8,0,1
737,22024,1626164,22400346,"DEC 07, 2024",PHX @ MIA,L,37,6,16,0.375,1,6,0.167,8,8,1.0,1,3,4,7,0,0,5,4,21,-9,1,27.2,7.6,19.0,1.0,0.2,3.4,0.3989999999999999,38.0,-3.0,25.09523809523809,PHX,1610612756,MIA,1610612748,G,1,0,0,1,0,0,28.0,78,206,12,10,113.13636363636364,3,2,117.0,11,10,109.0952380952381,3,2,111.6,0,0
738,22024,1626164,22400352,"DEC 08, 2024",PHX @ ORL,L,38,8,21,0.381,1,5,0.2,8,9,0.889,1,3,4,7,4,0,3,5,25,-1,1,26.0,7.6,19.6,1.8,0.2,3.4,0.3863999999999999,37.8,-1.4,24.90909090909091,PHX,1610612756,ORL,1610612753,G,1,0,0,1,0,0,28.0,78,206,12,11,113.0,2,3,113.8,17,9,103.26923076923076,3,3,105.8,0,0
739,22024,1626164,22401214,"DEC 13, 2024",PHX @ UTA,W,38,13,27,0.481,6,13,0.462,2,2,1.0,2,0,2,8,1,0,0,1,34,10,1,27.4,8.6,21.0,1.6,0.2,3.2,0.4025999999999999,37.8,0.4,24.91304347826087,PHX,1610612756,UTA,1610612762,G,1,0,0,1,0,0,28.0,78,206,13,11,113.875,2,3,112.4,5,19,119.33333333333331,1,3,108.4,0,1
740,22024,1626164,22401219,"DEC 15, 2024",PHX vs. POR,W,37,7,14,0.5,4,8,0.5,10,12,0.833,1,2,3,5,1,0,2,0,28,1,1,27.2,8.0,19.6,1.4,0.0,2.6,0.4074,37.4,-1.8,25.291666666666668,PHX,1610612756,POR,1610612757,G,1,0,0,1,0,0,28.0,78,206,14,11,113.96,2,3,116.6,8,18,116.07692307692308,0,3,109.8,1,1
741,22024,1626164,22400369,"DEC 19, 2024",PHX vs. IND,L,25,5,10,0.5,0,3,0.0,7,8,0.875,1,1,2,6,1,0,1,0,17,-9,1,25.0,7.8,17.6,1.4,0.0,2.2,0.4474,35.0,-1.6,25.4,PHX,1610612756,IND,1610612754,G,1,0,0,1,0,0,28.0,78,206,14,12,113.84615384615384,2,3,119.0,13,15,117.03571428571428,3,3,114.2,1,0
742,22024,1626164,22400453,"DEC 31, 2024",PHX vs. MEM,L,30,4,20,0.2,2,8,0.25,6,6,1.0,1,3,4,9,1,0,3,1,16,-1,1,24.0,7.4,18.4,1.6,0.0,1.8,0.4124,33.6,0.0,25.07692307692308,PHX,1610612756,MEM,1610612763,G,1,0,0,1,0,0,28.0,78,206,15,17,112.21875,1,4,103.8,23,11,114.1470588235294,3,4,126.2,1,0
743,22024,1626164,22400480,"JAN 04, 2025",PHX @ IND,L,36,7,15,0.467,2,5,0.4,4,5,0.8,0,8,8,9,0,0,1,3,20,-16,1,23.0,7.2,17.2,0.8,0.0,1.4,0.4296,33.2,-3.0,24.74074074074074,PHX,1610612756,IND,1610612754,G,1,0,0,1,0,0,28.0,78,206,15,18,112.0909090909091,1,4,101.2,18,18,116.55555555555556,2,4,116.4,0,0
744,22024,1626164,22400494,"JAN 06, 2025",PHX @ PHI,W,38,3,16,0.188,1,5,0.2,3,6,0.5,0,4,4,10,2,0,3,2,10,9,1,18.2,5.2,15.0,1.0,0.0,2.0,0.371,33.2,-3.2,24.571428571428573,PHX,1610612756,PHI,1610612755,G,1,0,0,1,0,0,28.0,78,206,16,18,112.0,1,4,104.8,14,20,110.70588235294116,3,4,114.8,0,0
745,22024,1626164,22400502,"JAN 07, 2025",PHX @ CHA,L,39,14,25,0.56,2,8,0.25,9,9,1.0,1,5,6,10,0,0,3,2,39,2,1,20.4,6.6,17.2,0.8,0.0,2.2,0.383,33.6,-3.0,24.06896551724138,PHX,1610612756,CHA,1610612766,G,1,0,0,1,0,0,28.0,78,206,16,19,111.77142857142856,1,4,104.6,8,27,112.22857142857144,0,4,102.2,0,1
746,22024,1626164,22400522,"JAN 09, 2025",PHX vs. ATL,W,40,9,21,0.429,0,8,0.0,2,3,0.667,0,3,3,12,1,0,2,2,20,10,1,21.0,7.4,19.4,0.8,0.0,2.4,0.3688,36.6,0.8,24.566666666666663,PHX,1610612756,ATL,1610612737,G,1,0,0,1,0,0,28.0,78,206,17,19,112.08333333333331,1,4,107.6,19,19,119.84210526315788,2,4,117.4,1,0
747,22024,1626164,22400533,"JAN 11, 2025",PHX vs. UTA,W,36,12,20,0.6,6,12,0.5,4,4,1.0,2,3,5,4,2,0,3,3,34,16,1,24.6,9.0,19.4,1.0,0.0,2.4,0.4488,37.8,4.2,24.41935483870968,PHX,1610612756,UTA,1610612762,G,1,0,0,1,0,0,28.0,78,206,18,19,112.13513513513512,2,3,111.2,9,28,117.8108108108108,2,3,111.4,1,1
748,22024,1626164,22400547,"JAN 12, 2025",PHX vs. CHA,W,39,10,20,0.5,4,9,0.444,6,6,1.0,0,5,5,8,3,0,1,1,30,-4,1,26.6,9.6,20.4,1.6,0.0,2.4,0.4554,38.4,6.6,24.71875,PHX,1610612756,CHA,1610612766,G,1,0,0,1,0,0,28.0,78,206,19,19,112.34210526315788,3,2,111.6,8,28,112.44444444444444,1,2,103.2,1,1
749,22024,1626164,22400556,"JAN 14, 2025",PHX @ ATL,L,38,12,23,0.522,7,14,0.5,4,4,1.0,3,2,5,5,3,0,5,4,35,6,1,31.6,11.4,21.8,1.8,0.0,2.8,0.5222,38.4,6.0,24.87878787878788,PHX,1610612756,ATL,1610612737,G,1,0,0,1,0,0,28.0,78,206,19,20,112.46153846153848,4,1,114.0,20,19,119.76923076923076,1,1,113.2,0,1
750,22024,1626164,22400573,"JAN 16, 2025",PHX @ WAS,W,39,10,24,0.417,4,9,0.444,13,15,0.867,1,2,3,5,2,1,4,2,37,14,1,31.2,10.6,21.6,2.2,0.2,3.0,0.4936,38.4,8.4,25.176470588235293,PHX,1610612756,WAS,1610612764,G,1,0,0,1,0,0,28.0,78,206,20,20,112.9,3,2,115.6,6,33,122.7948717948718,0,2,104.2,0,1
751,22024,1626164,22400586,"JAN 18, 2025",PHX @ DET,W,42,11,22,0.5,1,5,0.2,12,13,0.923,0,5,5,3,1,0,2,2,35,-5,1,34.2,11.0,21.8,2.2,0.2,3.0,0.5077999999999999,38.8,5.4,25.51428571428572,PHX,1610612756,DET,1610612765,G,1,0,0,1,0,0,28.0,78,206,21,20,113.1951219512195,4,1,120.8,21,21,113.54761904761904,3,1,112.8,0,1
752,22024,1626164,22400603,"JAN 20, 2025",PHX @ CLE,L,32,6,14,0.429,1,4,0.25,2,4,0.5,0,3,3,4,0,1,6,4,15,-20,1,30.4,9.8,20.6,1.8,0.4,3.6,0.4735999999999999,38.0,-1.8,25.77777777777778,PHX,1610612756,CLE,1610612739,G,1,0,0,1,0,0,28.0,78,206,21,21,112.6904761904762,4,1,121.2,36,6,111.64285714285714,3,1,118.0,0,0
753,22024,1628369,22400157,"NOV 04, 2024",BOS @ ATL,W,30,10,21,0.476,6,14,0.429,2,3,0.667,0,6,6,9,2,0,1,0,28,27,1,28.2,8.4,19.2,2.2,0.4,3.4,0.4383999999999999,35.8,11.6,30.285714285714285,BOS,1610612738,ATL,1610612737,F-G,0,1,0,1,1,0,26.0,80,210,7,1,123.625,4,1,122.4,3,5,121.875,1,1,116.8,0,1
754,22024,1628369,22400172,"NOV 06, 2024",BOS vs. GSW,L,37,10,20,0.5,5,10,0.5,7,9,0.778,0,4,4,2,1,1,4,3,32,-5,1,31.6,9.2,20.0,2.0,0.4,3.6,0.4634,36.0,7.0,30.0,BOS,1610612738,GSW,1610612744,F-G,0,1,0,1,1,0,26.0,80,210,7,2,122.33333333333331,4,1,122.2,7,1,105.25,4,1,116.8,1,1
755,22024,1628369,22400187,"NOV 08, 2024",BOS vs. BKN,W,42,11,25,0.44,5,13,0.385,6,7,0.857,0,9,9,6,2,1,3,3,33,10,1,30.8,9.4,20.0,1.6,0.6,3.6,0.4714,35.8,10.4,30.22222222222222,BOS,1610612738,BKN,1610612751,F-G,0,1,0,1,1,0,26.0,80,210,8,2,120.9,3,2,120.8,4,5,113.11111111111111,3,2,115.2,1,1
756,22024,1628369,22400202,"NOV 10, 2024",BOS @ MIL,W,40,7,21,0.333,4,12,0.333,13,15,0.867,0,12,12,6,0,0,5,3,31,9,1,30.6,9.0,20.4,1.0,0.4,3.6,0.4432,36.6,9.0,30.5,BOS,1610612738,MIL,1610612749,F-G,0,1,0,1,1,0,26.0,80,210,9,2,120.1818181818182,4,1,116.0,2,8,115.7,1,1,108.6,0,1
757,22024,1628369,22400001,"NOV 12, 2024",BOS vs. ATL,L,37,5,16,0.313,2,9,0.222,8,8,1.0,0,6,6,8,1,2,5,3,20,4,1,28.8,8.6,20.6,1.2,0.8,3.6,0.4124,37.2,9.0,30.545454545454547,BOS,1610612738,ATL,1610612737,F-G,0,1,0,1,1,0,26.0,80,210,9,3,119.83333333333331,4,1,113.8,5,7,121.16666666666669,2,1,114.8,1,0
758,22024,1628369,22400218,"NOV 13, 2024",BOS @ BKN,W,35,12,19,0.632,5,6,0.833,7,9,0.778,1,8,9,10,0,0,1,3,36,24,1,30.4,9.0,20.2,0.8,0.8,3.6,0.4436,38.2,8.4,29.666666666666668,BOS,1610612738,BKN,1610612751,F-G,0,1,0,1,1,0,26.0,80,210,10,3,121.3076923076923,3,2,114.4,5,7,113.91666666666669,2,2,101.8,0,1
759,22024,1628369,22400230,"NOV 16, 2024",BOS vs. TOR,W,42,7,19,0.368,5,12,0.417,5,5,1.0,0,11,11,9,0,0,2,3,24,1,1,28.8,8.4,20.0,0.6,0.6,3.2,0.4171999999999999,39.2,9.6,30.153846153846157,BOS,1610612738,TOR,1610612761,F-G,0,1,0,1,1,0,26.0,80,210,11,3,121.64285714285714,3,2,117.6,2,12,119.57142857142856,0,2,98.6,1,0
760,22024,1628369,22400021,"NOV 19, 2024",BOS vs. CLE,W,38,11,22,0.5,6,10,0.6,5,7,0.714,0,12,12,7,2,0,4,3,33,2,1,28.8,8.4,19.4,0.6,0.4,3.4,0.4291999999999999,38.4,8.0,29.714285714285715,BOS,1610612738,CLE,1610612739,F-G,0,1,0,1,1,0,26.0,80,210,12,3,121.53333333333332,4,1,120.4,15,1,111.9375,5,1,122.0,1,1
761,22024,1628369,22400028,"NOV 22, 2024",BOS @ WAS,W,37,6,19,0.316,0,10,0.0,4,6,0.667,1,8,9,8,2,0,3,2,16,20,1,25.8,8.2,19.0,1.0,0.4,3.0,0.4258,37.8,10.2,29.933333333333334,BOS,1610612738,WAS,1610612764,F-G,0,1,0,1,1,0,26.0,80,210,13,3,120.6875,4,1,122.8,2,12,123.5,0,1,109.8,0,0
762,22024,1628369,22400271,"NOV 24, 2024",BOS vs. MIN,W,38,8,21,0.381,5,12,0.417,5,6,0.833,0,8,8,4,2,0,1,4,26,7,1,27.0,8.8,20.0,1.2,0.0,2.2,0.4394,38.0,10.8,29.0625,BOS,1610612738,MIN,1610612750,F-G,0,1,0,1,1,0,26.0,80,210,14,3,119.88235294117646,4,1,121.8,8,8,110.75,2,1,112.2,1,0
763,22024,1628369,22400281,"NOV 25, 2024",BOS vs. LAC,W,30,7,15,0.467,2,6,0.333,4,6,0.667,1,8,9,4,0,2,3,1,20,15,1,23.8,7.8,19.2,1.2,0.4,2.6,0.4064,37.0,9.0,28.88235294117647,BOS,1610612738,LAC,1610612746,F-G,0,1,0,1,1,0,26.0,80,210,15,3,120.22222222222224,5,0,120.0,11,8,107.52631578947368,5,0,110.2,1,0
764,22024,1628369,22400047,"NOV 29, 2024",BOS @ CHI,W,36,12,18,0.667,4,8,0.5,7,10,0.7,1,13,14,5,1,1,3,0,35,13,1,26.0,8.8,19.0,1.4,0.6,2.8,0.4662,35.8,11.4,28.38888888888889,BOS,1610612738,CHI,1610612741,F-G,0,1,0,1,1,0,26.0,80,210,16,3,121.15789473684212,5,0,117.4,8,13,124.23809523809524,2,0,123.8,0,1
765,22024,1628369,22400307,"DEC 01, 2024",BOS @ CLE,L,38,12,27,0.444,4,9,0.444,5,5,1.0,0,8,8,4,1,1,2,2,33,1,1,26.0,9.0,20.0,1.2,0.8,2.4,0.455,35.8,11.2,28.73684210526316,BOS,1610612738,CLE,1610612739,F-G,0,1,0,1,1,0,26.0,80,210,16,4,120.65,5,0,119.8,18,3,112.47619047619048,2,0,118.4,0,1
766,22024,1628369,22400316,"DEC 02, 2024",BOS vs. MIA,W,36,7,21,0.333,3,12,0.25,1,1,1.0,1,10,11,4,1,0,6,2,18,13,1,26.4,9.2,20.4,1.0,0.8,3.0,0.4584,35.6,9.8,28.95,BOS,1610612738,MIA,1610612748,F-G,0,1,0,1,1,0,26.0,80,210,17,4,120.04761904761904,4,1,118.0,9,10,109.84210526315788,3,1,112.2,1,0
767,22024,1628369,22400335,"DEC 06, 2024",BOS vs. MIL,W,37,12,20,0.6,4,10,0.4,6,8,0.75,1,9,10,5,0,0,1,4,34,14,1,28.0,10.0,20.2,0.6,0.8,3.0,0.5022,35.4,11.2,28.428571428571427,BOS,1610612738,MIL,1610612749,F-G,0,1,0,1,1,0,26.0,80,210,19,4,120.08695652173913,4,1,122.6,11,11,112.4090909090909,4,1,117.4,1,1
768,22024,1628369,22400345,"DEC 07, 2024",BOS vs. MEM,L,38,6,21,0.286,1,10,0.1,4,5,0.8,1,12,13,9,0,0,1,2,17,-3,1,27.4,9.8,21.4,0.6,0.4,2.6,0.466,37.0,7.6,28.681818181818183,BOS,1610612738,MEM,1610612763,F-G,0,1,0,1,1,0,26.0,80,210,19,5,120.125,4,1,119.6,16,8,113.45833333333331,4,1,123.6,1,0
769,22024,1628369,22401217,"DEC 15, 2024",BOS @ WAS,W,35,12,26,0.462,2,9,0.222,2,2,1.0,1,11,12,2,0,0,4,4,28,4,1,26.0,9.8,23.0,0.4,0.2,2.8,0.425,36.8,5.8,28.17391304347826,BOS,1610612738,WAS,1610612764,F-G,0,1,0,1,1,0,26.0,80,210,21,5,119.92307692307692,4,1,118.6,3,21,122.95833333333331,1,1,105.4,0,1
770,22024,1628369,22400363,"DEC 19, 2024",BOS vs. CHI,L,37,10,22,0.455,4,11,0.364,7,9,0.778,0,10,10,4,2,0,1,4,31,0,1,25.6,9.4,22.0,0.6,0.0,2.6,0.4272,36.6,5.6,28.166666666666668,BOS,1610612738,CHI,1610612741,F-G,0,1,0,1,1,0,26.0,80,210,21,6,119.48148148148148,4,1,119.4,13,15,121.39285714285714,3,1,118.6,1,1
771,22024,1628369,22400381,"DEC 21, 2024",BOS @ CHI,W,36,16,24,0.667,9,15,0.6,2,2,1.0,1,14,15,10,0,0,4,2,43,13,1,30.6,11.2,22.6,0.4,0.0,2.2,0.4939999999999999,36.6,5.6,28.28,BOS,1610612738,CHI,1610612741,F-G,0,1,0,1,1,0,26.0,80,210,22,6,119.60714285714286,3,2,115.0,13,16,121.44827586206895,3,2,114.2,0,1
772,22024,1628369,22400407,"DEC 25, 2024",BOS vs. PHI,L,42,11,20,0.55,4,8,0.5,6,7,0.857,2,13,15,4,1,1,3,2,32,5,1,30.2,11.0,22.6,0.6,0.2,2.6,0.484,37.6,3.8,28.846153846153847,BOS,1610612738,PHI,1610612755,F-G,0,1,0,1,1,0,26.0,80,210,22,8,118.9,3,2,114.0,11,17,110.53571428571428,3,2,109.2,1,1
773,22024,1628369,22400420,"DEC 27, 2024",BOS vs. IND,W,32,7,15,0.467,3,10,0.3,5,6,0.833,1,12,13,4,3,0,1,2,22,21,1,31.2,11.2,21.4,1.2,0.2,2.6,0.5202,36.4,8.6,28.96296296296296,BOS,1610612738,IND,1610612754,F-G,0,1,0,1,1,0,26.0,80,210,23,8,119.64516129032258,2,3,112.2,15,17,116.84375,4,3,117.2,1,0
774,22024,1628369,22400437,"DEC 29, 2024",BOS vs. IND,L,41,8,17,0.471,2,10,0.2,4,5,0.8,2,7,9,6,3,1,3,3,22,-21,1,30.0,10.4,19.6,1.8,0.4,2.4,0.522,37.6,3.6,28.714285714285715,BOS,1610612738,IND,1610612754,F-G,0,1,0,1,1,0,26.0,80,210,23,9,119.46875,2,3,118.2,16,17,116.75757575757576,3,3,114.4,1,0
