,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,MA_PTS,MA_FGM,MA_FGA,MA_STL,MA_BLK,MA_TOV,MA_FG_PCT,MA_MIN,MA_PLUS_MINUS,AVG_PTS,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,OPP_PPG_ALLOWED,OPP_DEF_EFFICIENCY,PPG,OFF_EFFICIENCY,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,TEAM_W,TEAM_L,L5_W,L5_PTS,Home_Away,target,L5_L,L5_PPG
284,22024,201935,22400486,"JAN 04, 2025",LAC vs. ATL,W,29,3,9,0.333,1,5,0.2,3,4,0.75,0,2,2,15,2,0,4,2,10,10,1,18.6,5.2,12.8,1.2,0.4,5.2,0.4042,33.0,-1.6,21.90625,LAC,1610612746,ATL,1610612737,119.8,111.9,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,3,,1,0,2.0,103.2
285,22024,201935,22400500,"JAN 06, 2025",LAC @ MIN,L,37,8,22,0.364,3,11,0.273,3,5,0.6,2,6,8,8,2,2,4,4,22,-5,1,18.8,5.6,14.0,1.4,0.8,5.2,0.4019999999999999,33.2,-2.2,21.545454545454547,LAC,1610612746,MIN,1610612750,107.6,107.0,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,3,,0,1,2.0,106.6
286,22024,201935,22400515,"JAN 08, 2025",LAC @ DEN,L,27,5,15,0.333,2,8,0.25,4,5,0.8,0,3,3,4,0,1,5,0,16,-17,1,18.4,5.4,14.2,1.2,0.8,5.0,0.3828,30.8,-7.2,21.558823529411764,LAC,1610612746,DEN,1610612743,115.7,110.4,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,2,,0,0,3.0,107.4
287,22024,201935,22400553,"JAN 13, 2025",LAC vs. MIA,W,37,9,17,0.529,6,10,0.6,2,2,1.0,0,5,5,11,1,1,4,2,26,13,1,18.2,6.0,14.8,1.2,1.0,4.4,0.4028,31.0,-5.2,21.4,LAC,1610612746,MIA,1610612748,109.3,108.8,108.9,107.7,G,1,0,0,1,0,0,35.0,77,220,21,17,1,,1,1,4.0,104.8
288,22024,203999,22400177,"NOV 06, 2024",DEN vs. OKC,W,39,9,20,0.45,1,3,0.333,4,6,0.667,7,13,20,16,2,2,5,2,23,8,1,26.6,9.2,18.4,1.4,1.2,4.2,0.5048,37.6,10.4,29.571428571428573,DEN,1610612743,OKC,1610612760,103.4,100.9,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,4,,1,0,1.0,127.4
289,22024,203999,22400194,"NOV 08, 2024",DEN vs. MIA,W,40,11,13,0.846,1,1,1.0,7,7,1.0,2,9,11,14,2,0,5,2,30,26,1,26.8,9.6,17.8,1.8,1.0,5.0,0.5614,37.4,14.0,28.75,DEN,1610612743,MIA,1610612748,109.3,108.8,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,4,,1,0,1.0,126.8
290,22024,203999,22400208,"NOV 10, 2024",DEN vs. DAL,W,38,13,21,0.619,3,3,1.0,8,8,1.0,8,10,18,15,3,0,4,2,37,13,1,29.0,10.6,18.8,1.8,0.8,5.2,0.5852,37.0,15.4,28.88888888888889,DEN,1610612743,DAL,1610612742,112.0,109.6,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,4,,1,1,1.0,125.0
291,22024,203999,22400033,"NOV 22, 2024",DEN vs. DAL,L,39,13,22,0.591,2,2,1.0,5,7,0.714,6,11,17,10,0,0,3,0,33,4,1,30.2,11.2,19.6,1.6,0.8,4.8,0.5922,38.8,10.0,29.7,DEN,1610612743,DAL,1610612742,112.0,109.6,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,3,,1,1,2.0,112.6
292,22024,203999,22400270,"NOV 23, 2024",DEN @ LAL,W,37,12,20,0.6,3,7,0.429,7,8,0.875,2,11,13,8,2,1,6,3,34,39,1,31.4,11.6,19.2,1.8,0.6,4.6,0.6212,38.6,18.0,30.0,DEN,1610612743,LAL,1610612747,114.3,113.2,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,2,,0,1,3.0,109.6
293,22024,203999,22400283,"NOV 25, 2024",DEN vs. NYK,L,32,9,20,0.45,2,7,0.286,2,2,1.0,3,4,7,7,1,0,0,1,22,-20,1,31.2,11.6,19.2,1.6,0.2,3.6,0.6212,37.2,12.4,30.33333333333333,DEN,1610612743,NYK,1610612752,110.8,111.2,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,2,,1,0,3.0,110.6
294,22024,203999,22400298,"NOV 27, 2024",DEN @ UTA,W,34,13,19,0.684,2,3,0.667,2,3,0.667,3,7,10,7,1,1,1,1,30,20,1,31.2,12.0,20.4,1.4,0.4,2.8,0.5888,36.0,11.2,29.692307692307693,DEN,1610612743,UTA,1610612762,117.6,115.9,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,2,,0,0,3.0,115.4
295,22024,203999,22400314,"DEC 01, 2024",DEN @ LAC,L,39,12,24,0.5,2,7,0.286,2,4,0.5,3,11,14,11,1,1,5,3,28,-7,1,29.4,11.8,21.0,1.0,0.6,3.0,0.5650000000000001,36.2,7.2,29.714285714285715,DEN,1610612743,LAC,1610612746,108.1,107.2,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,3,,0,0,2.0,121.8
296,22024,203999,22400058,"DEC 03, 2024",DEN vs. GSW,W,40,14,24,0.583,3,4,0.75,7,9,0.778,2,8,10,6,5,1,4,1,38,23,1,30.4,12.0,21.4,2.0,0.8,3.2,0.5634,36.4,11.0,29.6,DEN,1610612743,GSW,1610612744,110.6,108.0,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,2,,1,1,3.0,121.8
297,22024,203999,22400325,"DEC 05, 2024",DEN @ CLE,L,39,13,26,0.5,0,3,0.0,1,1,1.0,3,17,20,11,3,0,3,3,27,-8,1,29.0,12.2,22.6,2.2,0.6,2.6,0.5434,36.8,1.6,30.125,DEN,1610612743,CLE,1610612739,111.4,108.0,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,3,,0,0,2.0,121.6
298,22024,203999,22400341,"DEC 07, 2024",DEN @ WAS,L,39,22,39,0.564,3,6,0.5,9,13,0.692,7,9,16,8,1,0,5,5,56,-1,1,35.8,14.8,26.4,2.2,0.6,3.6,0.5662,38.2,5.4,29.94117647058824,DEN,1610612743,WAS,1610612764,122.6,117.1,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,2,,0,1,3.0,119.0
299,22024,203999,22400350,"DEC 08, 2024",DEN @ ATL,W,35,17,29,0.586,3,6,0.5,11,13,0.846,3,11,14,8,3,0,3,2,48,25,1,39.4,15.6,28.4,2.6,0.4,4.0,0.5466,38.4,6.4,31.38888888888889,DEN,1610612743,ATL,1610612737,119.8,111.9,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,2,,0,1,3.0,118.0
300,22024,203999,22401213,"DEC 13, 2024",DEN vs. LAC,W,30,6,9,0.667,2,2,1.0,2,4,0.5,0,7,7,2,2,0,5,2,16,14,1,37.0,14.4,25.4,2.8,0.2,4.0,0.5799999999999998,36.6,10.6,32.26315789473684,DEN,1610612743,LAC,1610612746,108.1,107.2,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,2,,1,0,3.0,121.8
301,22024,203999,22401225,"DEC 16, 2024",DEN @ SAC,W,38,8,19,0.421,1,6,0.167,3,4,0.75,2,12,14,13,2,1,5,0,20,4,1,33.4,13.2,24.4,2.2,0.2,4.2,0.5476,36.2,6.8,31.45,DEN,1610612743,SAC,1610612758,113.9,110.7,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,3,,0,0,2.0,121.4
302,22024,203999,22400371,"DEC 19, 2024",DEN @ POR,L,37,13,18,0.722,4,6,0.667,4,4,1.0,0,6,6,8,1,0,3,4,34,-5,1,34.8,13.2,22.8,1.8,0.2,4.2,0.592,35.8,7.4,30.904761904761905,DEN,1610612743,POR,1610612757,116.8,115.2,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,3,,0,1,2.0,123.6
303,22024,203999,22400390,"DEC 22, 2024",DEN @ NOP,W,43,11,20,0.55,2,3,0.667,3,5,0.6,2,11,13,10,1,1,3,5,27,6,1,29.0,11.0,19.0,1.8,0.4,3.8,0.5892,36.6,8.8,31.045454545454547,DEN,1610612743,NOP,1610612740,117.1,114.9,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,3,,0,0,2.0,125.6
304,22024,203999,22400402,"DEC 23, 2024",DEN vs. PHX,W,30,12,17,0.706,4,6,0.667,4,5,0.8,0,2,2,7,0,0,1,1,32,19,1,25.8,10.0,16.6,1.2,0.4,3.4,0.6132,35.6,7.6,30.869565217391305,DEN,1610612743,PHX,1610612756,113.9,113.5,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,4,,1,1,1.0,129.4
305,22024,203999,22400409,"DEC 25, 2024",DEN @ PHX,L,38,10,19,0.526,2,7,0.286,3,4,0.75,5,10,15,2,2,0,2,1,25,-3,1,27.6,10.8,18.6,1.2,0.4,2.8,0.5850000000000001,37.2,4.2,30.916666666666668,DEN,1610612743,PHX,1610612756,113.9,113.5,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,4,,0,0,1.0,124.6
306,22024,203999,22400424,"DEC 27, 2024",DEN vs. CLE,L,36,12,19,0.632,0,3,0.0,3,4,0.75,3,11,14,13,3,0,1,1,27,-15,1,29.0,11.6,18.6,1.4,0.2,2.0,0.6272,36.8,0.4,30.68,DEN,1610612743,CLE,1610612739,111.4,108.0,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,3,,1,0,2.0,120.6
307,22024,203999,22400432,"DEC 28, 2024",DEN vs. DET,W,37,11,17,0.647,4,5,0.8,11,14,0.786,1,8,9,8,0,0,2,4,37,25,1,29.6,11.2,18.4,1.2,0.2,1.8,0.6122,36.8,6.4,30.53846153846154,DEN,1610612743,DET,1610612765,113.3,111.2,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,2,,1,1,3.0,121.6
308,22024,203999,22400445,"DEC 30, 2024",DEN @ UTA,W,38,14,33,0.424,3,9,0.333,5,6,0.833,7,15,22,11,4,0,2,0,36,20,1,31.4,11.8,21.0,1.8,0.0,1.6,0.587,35.8,9.2,30.77777777777778,DEN,1610612743,UTA,1610612762,117.6,115.9,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,3,,0,1,2.0,123.6
309,22024,203999,22400461,"JAN 01, 2025",DEN vs. ATL,W,30,8,16,0.5,1,1,1.0,6,6,1.0,3,14,17,15,0,1,2,2,23,31,1,29.6,11.0,20.8,1.8,0.2,1.8,0.5458000000000001,35.8,11.6,30.964285714285715,DEN,1610612743,ATL,1610612737,119.8,111.9,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,3,,1,0,2.0,123.6
310,22024,203999,22400475,"JAN 03, 2025",DEN vs. SAS,L,37,15,36,0.417,3,10,0.3,8,9,0.889,4,14,18,9,2,0,2,3,41,7,1,32.8,12.0,24.2,1.8,0.2,1.8,0.524,35.6,13.6,30.689655172413797,DEN,1610612743,SAS,1610612759,111.5,109.2,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,3,,1,1,2.0,128.0
311,22024,203999,22400484,"JAN 04, 2025",DEN @ SAS,W,43,19,35,0.543,3,8,0.375,5,6,0.833,4,5,9,10,2,2,2,3,46,7,1,36.6,13.4,27.4,1.6,0.6,2.0,0.5062,37.0,18.0,31.03333333333333,DEN,1610612743,SAS,1610612759,111.5,109.2,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,3,,0,1,2.0,130.0
312,22024,203999,22400531,"JAN 10, 2025",DEN vs. BKN,W,38,14,21,0.667,1,1,1.0,6,8,0.75,5,7,12,15,4,0,1,1,35,33,1,36.2,14.0,28.2,2.4,0.6,1.8,0.5102,37.2,19.6,31.516129032258064,DEN,1610612743,BKN,1610612751,113.7,113.9,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,3,,1,1,2.0,120.6
313,22024,203999,22400540,"JAN 12, 2025",DEN @ DAL,W,39,6,13,0.462,0,2,0.0,7,9,0.778,4,14,18,9,3,0,4,4,19,-2,1,32.8,12.4,24.2,2.2,0.6,2.2,0.5178,37.4,15.2,31.625,DEN,1610612743,DAL,1610612742,112.0,109.6,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,3,,0,0,2.0,117.6
314,22024,203999,22400559,"JAN 14, 2025",DEN @ DAL,W,29,4,7,0.571,1,2,0.5,1,2,0.5,2,12,14,10,2,0,1,3,10,23,1,30.2,11.6,22.4,2.6,0.4,2.0,0.532,37.2,13.6,31.24242424242424,DEN,1610612743,DAL,1610612742,112.0,109.6,120.3,115.5,C,0,0,1,0,0,1,29.0,83,284,24,15,4,,0,0,1.0,118.0
315,22024,203081,22400182,"NOV 07, 2024",MIL vs. UTA,W,37,12,22,0.545,4,11,0.364,6,7,0.857,0,4,4,7,4,0,0,2,34,27,1,29.6,8.8,19.0,1.4,0.4,2.2,0.4274,36.4,-1.2,27.571428571428573,MIL,1610612749,UTA,1610612762,117.6,115.9,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,0,,1,1,5.0,107.2
316,22024,203081,22400189,"NOV 08, 2024",MIL @ NYK,L,34,6,15,0.4,0,4,0.0,7,7,1.0,1,5,6,6,0,0,1,0,19,-28,1,26.8,8.6,19.0,1.0,0.2,2.2,0.414,36.0,-4.8,28.375,MIL,1610612749,NYK,1610612752,110.8,111.2,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,1,,0,0,4.0,111.4
317,22024,203081,22400202,"NOV 10, 2024",MIL vs. BOS,L,36,4,15,0.267,1,8,0.125,5,5,1.0,0,4,4,6,3,0,3,3,14,-14,1,28.8,9.2,19.6,1.4,0.2,2.6,0.4508,36.6,-1.8,27.33333333333333,MIL,1610612749,BOS,1610612738,108.7,107.7,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,1,,1,0,4.0,108.6
318,22024,203081,22400248,"NOV 18, 2024",MIL vs. HOU,W,36,6,18,0.333,0,6,0.0,6,7,0.857,0,4,4,10,0,0,2,1,18,-4,1,24.2,7.8,18.4,1.4,0.0,2.8,0.409,36.0,-3.2,26.0,MIL,1610612749,HOU,1610612745,107.3,105.1,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,2,,1,0,3.0,108.2
319,22024,203081,22400253,"NOV 20, 2024",MIL vs. CHI,W,36,7,17,0.412,2,10,0.2,4,4,1.0,0,5,5,10,0,0,4,2,20,11,1,21.0,7.0,17.4,1.4,0.0,2.0,0.3914,35.8,-1.6,25.272727272727277,MIL,1610612749,CHI,1610612741,120.8,113.2,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,3,,1,0,2.0,109.6
320,22024,203081,22400029,"NOV 22, 2024",MIL vs. IND,W,37,8,19,0.421,3,8,0.375,5,5,1.0,1,4,5,13,1,0,4,2,24,19,1,19.0,6.2,16.8,0.8,0.0,2.8,0.3666,35.8,-3.2,24.83333333333333,MIL,1610612749,IND,1610612754,115.2,112.7,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,4,,1,0,1.0,112.6
321,22024,203081,22400268,"NOV 23, 2024",MIL vs. CHA,W,35,9,21,0.429,3,9,0.333,10,11,0.909,0,4,4,4,1,0,1,2,31,4,1,21.4,6.8,18.0,1.0,0.0,2.8,0.3724,36.0,3.2,24.76923076923077,MIL,1610612749,CHA,1610612766,112.4,111.2,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,4,,1,1,1.0,118.6
322,22024,203081,22400036,"NOV 26, 2024",MIL @ MIA,W,38,10,17,0.588,8,13,0.615,9,9,1.0,0,3,3,12,1,1,4,2,37,0,1,26.0,8.0,18.4,0.6,0.2,3.0,0.4366,36.4,6.0,25.214285714285715,MIL,1610612749,MIA,1610612748,109.3,108.8,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,4,,0,1,1.0,118.2
323,22024,203081,22400302,"NOV 30, 2024",MIL vs. WAS,W,40,8,18,0.444,5,9,0.556,4,4,1.0,1,4,5,10,3,1,2,2,25,12,1,27.4,8.4,18.4,1.2,0.4,3.0,0.4588,37.2,9.2,26.0,MIL,1610612749,WAS,1610612764,122.6,117.1,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,5,,1,1,0.0,116.6
324,22024,203081,22400052,"DEC 03, 2024",MIL @ DET,W,32,9,17,0.529,5,11,0.455,4,4,1.0,0,4,4,5,0,0,3,1,27,7,1,28.8,8.8,18.4,1.2,0.4,2.8,0.4822,36.4,8.4,25.9375,MIL,1610612749,DET,1610612765,113.3,111.2,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,5,,0,1,0.0,121.2
325,22024,203081,22400323,"DEC 04, 2024",MIL vs. ATL,L,34,8,14,0.571,5,9,0.556,4,5,0.8,0,4,4,5,1,0,5,1,25,-10,1,29.0,8.8,17.4,1.2,0.4,3.0,0.5122,35.8,2.6,26.0,MIL,1610612749,ATL,1610612737,119.8,111.9,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,5,,1,1,0.0,122.4
326,22024,203081,22400335,"DEC 06, 2024",MIL @ BOS,L,40,12,25,0.48,4,12,0.333,3,3,1.0,1,4,5,4,1,0,1,3,31,-7,1,29.0,9.4,18.2,1.2,0.4,3.0,0.5224,36.8,0.4,25.944444444444443,MIL,1610612749,BOS,1610612738,108.7,107.7,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,4,,0,1,1.0,117.4
327,22024,203081,22400348,"DEC 08, 2024",MIL @ BKN,W,39,2,7,0.286,2,7,0.286,9,11,0.818,0,6,6,11,1,0,7,0,15,-11,1,24.6,7.8,16.2,1.2,0.2,3.6,0.462,37.0,-1.8,26.210526315789476,MIL,1610612749,BKN,1610612751,113.7,113.9,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,3,,0,0,2.0,113.4
328,22024,203081,22401201,"DEC 10, 2024",MIL vs. ORL,W,39,8,15,0.533,2,5,0.4,10,10,1.0,1,1,2,9,1,0,4,4,28,2,1,25.2,7.8,15.6,0.8,0.0,4.0,0.4798,36.8,-3.8,25.65,MIL,1610612749,ORL,1610612753,103.2,104.5,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,3,,1,1,2.0,115.8
329,22024,203081,22401229,"DEC 14, 2024",MIL vs. ATL,W,37,8,21,0.381,5,14,0.357,4,5,0.8,0,6,6,7,3,0,2,3,25,5,1,24.8,7.6,16.4,1.4,0.0,3.8,0.4502,37.8,-4.2,25.761904761904763,MIL,1610612749,ATL,1610612737,119.8,111.9,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,3,,1,1,2.0,113.8
330,22024,203081,22400430,"DEC 28, 2024",MIL @ CHI,L,35,8,19,0.421,3,9,0.333,10,10,1.0,1,5,6,12,2,0,0,2,29,-4,1,25.6,7.6,17.4,1.6,0.0,2.8,0.4202,38.0,-3.0,25.727272727272727,MIL,1610612749,CHI,1610612741,120.8,113.2,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,3,,0,1,2.0,108.0
331,22024,203081,22400450,"DEC 31, 2024",MIL @ IND,W,36,3,14,0.214,3,9,0.333,0,0,0.0,2,2,4,5,2,0,4,2,9,4,1,21.2,5.8,15.2,1.8,0.0,3.4,0.367,37.2,-0.8,25.869565217391305,MIL,1610612749,IND,1610612754,115.2,112.7,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,2,,0,0,3.0,108.2
332,22024,203081,22400465,"JAN 02, 2025",MIL vs. BKN,L,40,6,20,0.3,4,13,0.308,7,8,0.875,1,2,3,7,1,0,3,2,23,-4,1,22.8,6.6,17.8,1.8,0.0,2.6,0.3697999999999999,37.4,0.6,25.166666666666668,MIL,1610612749,BKN,1610612751,113.7,113.9,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,3,,1,0,2.0,112.0
333,22024,203081,22400483,"JAN 04, 2025",MIL vs. POR,L,37,5,15,0.333,2,7,0.286,4,5,0.8,1,1,2,6,4,0,3,1,16,-2,1,20.4,6.0,17.8,2.4,0.0,2.4,0.3298,37.0,-0.2,25.08,MIL,1610612749,POR,1610612757,116.8,115.2,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,2,,1,0,3.0,111.6
334,22024,203081,22400497,"JAN 06, 2025",MIL @ TOR,W,26,7,12,0.583,5,8,0.625,6,7,0.857,0,5,5,3,0,0,1,0,25,20,1,20.4,5.8,16.0,1.8,0.0,2.2,0.3702,34.8,2.8,24.73076923076923,MIL,1610612749,TOR,1610612761,118.8,115.4,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,1,,0,1,4.0,109.6
335,22024,203081,22400516,"JAN 08, 2025",MIL vs. SAS,W,35,8,13,0.615,4,7,0.571,6,6,1.0,0,5,5,8,0,0,2,1,26,8,1,19.8,5.8,14.8,1.4,0.0,2.6,0.409,34.8,5.2,24.74074074074074,MIL,1610612749,SAS,1610612759,111.5,109.2,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,2,,1,1,3.0,114.2
336,22024,203081,22400526,"JAN 10, 2025",MIL @ ORL,W,40,9,21,0.429,3,7,0.429,8,9,0.889,1,3,4,7,3,0,4,4,29,4,1,23.8,7.0,16.2,1.6,0.0,2.6,0.4519999999999999,35.6,5.2,24.785714285714285,MIL,1610612749,ORL,1610612753,103.2,104.5,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,3,,0,1,2.0,116.2
337,22024,203081,22400539,"JAN 12, 2025",MIL @ NYK,L,37,8,17,0.471,2,7,0.286,4,5,0.8,0,3,3,5,1,0,6,2,22,-24,1,23.6,7.4,15.6,1.6,0.0,3.2,0.4862,35.0,1.2,24.93103448275862,MIL,1610612749,NYK,1610612752,110.8,111.2,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,3,,0,0,2.0,114.0
338,22024,203081,22400558,"JAN 14, 2025",MIL vs. SAC,W,35,8,15,0.533,5,8,0.625,3,3,1.0,0,5,5,7,0,1,2,2,24,14,1,25.2,8.0,15.6,0.8,0.2,3.0,0.5262,34.6,4.4,24.83333333333333,MIL,1610612749,SAC,1610612758,113.9,110.7,113.1,111.2,G,1,0,0,1,0,0,34.0,74,195,21,17,3,,1,0,2.0,113.2
339,22024,1630578,22400173,"NOV 06, 2024",HOU vs. SAS,W,24,8,15,0.533,0,1,0.0,0,1,0.0,0,5,5,4,1,2,1,1,16,13,1,16.8,6.8,14.0,0.4,1.8,2.0,0.4871999999999999,27.8,5.8,16.428571428571427,HOU,1610612745,SAS,1610612759,111.5,109.2,113.3,109.9,C,0,0,1,0,0,1,22.0,83,243,26,12,3,,1,0,2.0,110.0
340,22024,1630578,22400192,"NOV 08, 2024",HOU @ OKC,L,27,3,12,0.25,0,1,0.0,5,6,0.833,4,5,9,6,1,0,2,5,11,-11,1,16.6,6.4,13.6,0.4,1.6,2.0,0.4658,28.0,3.8,16.375,HOU,1610612745,OKC,1610612760,103.4,100.9,113.3,109.9,C,0,0,1,0,0,1,22.0,83,243,26,12,4,,0,0,1.0,114.2
341,22024,1630578,22400201,"NOV 10, 2024",HOU @ DET,W,30,11,17,0.647,0,0,0.0,5,7,0.714,3,7,10,2,0,1,1,2,27,11,1,18.6,7.6,13.8,0.4,1.6,2.0,0.5326000000000001,27.0,4.0,15.77777777777778,HOU,1610612745,DET,1610612765,113.3,111.2,113.3,109.9,C,0,0,1,0,0,1,22.0,83,243,26,12,3,,0,1,2.0,114.4
342,22024,1630578,22400213,"NOV 11, 2024",HOU vs. WAS,W,31,12,19,0.632,1,1,1.0,2,2,1.0,7,10,17,3,0,3,2,1,27,22,1,21.2,9.0,15.6,0.4,2.0,2.0,0.5589999999999999,29.0,9.8,16.9,HOU,1610612745,WAS,1610612764,122.6,117.1,113.3,109.9,C,0,0,1,0,0,1,22.0,83,243,26,12,3,,1,1,2.0,113.0
343,22024,1630578,22400222,"NOV 13, 2024",HOU vs. LAC,W,30,6,14,0.429,1,2,0.5,0,0,0.0,4,7,11,6,1,4,4,3,13,-18,1,18.8,8.0,15.4,0.6,2.0,2.0,0.4982,28.4,3.4,17.818181818181817,HOU,1610612745,LAC,1610612746,108.1,107.2,113.3,109.9,C,0,0,1,0,0,1,22.0,83,243,26,12,4,,1,0,1.0,110.2
344,22024,1630578,22400016,"NOV 15, 2024",HOU vs. LAC,W,33,3,9,0.333,1,3,0.333,9,10,0.9,2,8,10,10,2,2,1,2,16,38,1,18.8,7.0,14.2,0.8,2.0,2.0,0.4582,30.2,8.4,17.416666666666668,HOU,1610612745,LAC,1610612746,108.1,107.2,113.3,109.9,C,0,0,1,0,0,1,22.0,83,243,26,12,4,,1,0,1.0,110.6
345,22024,1630578,22400241,"NOV 17, 2024",HOU @ CHI,W,26,9,15,0.6,0,2,0.0,2,3,0.667,2,8,10,11,0,1,0,1,20,35,1,20.6,8.2,14.8,0.6,2.2,1.6,0.5282,30.0,17.6,17.307692307692307,HOU,1610612745,CHI,1610612741,120.8,113.2,113.3,109.9,C,0,0,1,0,0,1,22.0,83,243,26,12,4,,0,1,1.0,110.2
346,22024,1630578,22400248,"NOV 18, 2024",HOU @ MIL,L,39,8,21,0.381,0,2,0.0,2,3,0.667,4,3,7,5,2,0,4,4,18,11,1,18.8,7.6,15.6,1.0,2.0,2.2,0.475,31.8,17.6,17.5,HOU,1610612745,MIL,1610612749,111.6,109.8,113.3,109.9,C,0,0,1,0,0,1,22.0,83,243,26,12,5,,0,0,0.0,117.4
347,22024,1630578,22400254,"NOV 20, 2024",HOU vs. IND,W,28,12,19,0.632,1,1,1.0,6,8,0.75,4,8,12,2,1,0,1,3,31,4,1,19.6,7.6,15.6,1.2,1.4,2.0,0.475,31.2,14.0,17.533333333333335,HOU,1610612745,IND,1610612754,115.2,112.7,113.3,109.9,C,0,0,1,0,0,1,22.0,83,243,26,12,4,,1,1,1.0,117.2
348,22024,1630578,22400031,"NOV 22, 2024",HOU vs. POR,W,25,7,13,0.538,0,1,0.0,0,1,0.0,2,6,8,3,1,0,3,2,14,11,1,19.8,7.8,15.4,1.2,0.6,1.8,0.4968,30.2,19.8,18.375,HOU,1610612745,POR,1610612757,116.8,115.2,113.3,109.9,C,0,0,1,0,0,1,22.0,83,243,26,12,4,,1,0,1.0,121.8
349,22024,1630578,22400267,"NOV 23, 2024",HOU vs. POR,L,36,7,17,0.412,0,0,0.0,8,11,0.727,2,3,5,5,2,0,2,3,22,-2,1,21.0,8.6,17.0,1.2,0.2,2.0,0.5126,30.8,11.8,18.11764705882353,HOU,1610612745,POR,1610612757,116.8,115.2,113.3,109.9,C,0,0,1,0,0,1,22.0,83,243,26,12,4,,1,1,1.0,122.8
350,22024,1630578,22400037,"NOV 26, 2024",HOU @ MIN,W,42,9,23,0.391,0,3,0.0,4,4,1.0,3,7,10,11,3,3,2,3,22,28,1,21.4,8.6,18.6,1.8,0.6,2.4,0.4708,34.0,10.4,18.33333333333333,HOU,1610612745,MIN,1610612750,107.6,107.0,113.3,109.9,C,0,0,1,0,0,1,22.0,83,243,26,12,3,,0,1,2.0,117.4
