,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,Home_Away,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,TEAM_W,TEAM_L,PPG,L5_W,L5_L,L5_PPG,OPP_TEAM_W,OPP_TEAM_L,OPP_PPG_ALLOWED,OPP_L5_W,OPP_L5_L,OPP_L5_PPG,MA_PLUS_MINUS,AVG_PLUS_MINUS,MA_PTS,AVG_PTS,VS_PTS,MA_FGM,AVG_FGM,VS_FGM,MA_FGA,AVG_FGA,VS_FGA,MA_FG_PCT,AVG_FG_PCT,VS_FG_PCT,MA_FG3M,AVG_FG3M,VS_FG3M,MA_FG3A,AVG_FG3A,VS_FG3A,MA_FG3_PCT,AVG_FG3_PCT,VS_FG3_PCT,MA_FTM,AVG_FTM,VS_FTM,MA_FTA,AVG_FTA,VS_FTA,MA_FT_PCT,AVG_FT_PCT,VS_FT_PCT,MA_OREB,AVG_OREB,VS_OREB,MA_STL,AVG_STL,VS_STL,MA_MIN,AVG_MIN,VS_MIN,target
31,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,22024,1630162,22400452,"DEC 31, 2024",MIN @ OKC,L,39,6,12,0.5,4,7,0.571,4,4,1.0,0,7,7,2,0,1,3,3,20,-3,1,MIN,1610612750,OKC,1610612760,0,G,1,0,0,1,0,0,23.0,76,225,17,14,109.3,3,2,107.4,26,5,103.3,5,0,116.6,-3.4,2.2580645161290325,19.8,24.9,24.9,7.8,8.903225806451612,8.903225806451612,20.2,20.12903225806452,20.12903225806452,0.386,0.442,0.442,2.8,4.032258064516129,4.032258064516129,8.4,9.806451612903226,9.806451612903226,0.333,0.411,0.411,1.4,3.064516129032258,3.064516129032258,1.8,3.806451612903226,3.806451612903226,0.778,0.805,0.805,1.0,0.6774193548387096,0.6774193548387096,0.8,1.29,1.29,36.81666666666667,35.974193533333334,35.974193533333334,0
32,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,22024,1630162,22400464,"JAN 02, 2025",MIN vs. BOS,L,36,5,16,0.313,2,9,0.222,3,4,0.75,0,4,4,6,0,0,2,0,15,-10,1,MIN,1610612750,BOS,1610612738,1,G,1,0,0,1,0,0,23.0,76,225,17,15,109.2,3,2,107.8,24,9,108.9,2,3,119.8,-0.8,2.09375,20.0,24.8,28.0,7.8,8.8125,9.0,18.6,19.875,21.0,0.419,0.443,0.429,2.8,4.03125,6.0,7.6,9.71875,11.0,0.368,0.415,0.545,1.6,3.09375,4.0,1.8,3.8125,4.0,0.889,0.811,1.0,0.8,0.65625,0.0,0.8,1.25,0.0,36.763333333333335,36.06302083333333,39.28333333333333,0
33,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,22024,1630162,22400479,"JAN 04, 2025",MIN @ DET,L,44,16,31,0.516,10,15,0.667,11,12,0.917,1,5,6,2,0,0,6,4,53,-3,1,MIN,1610612750,DET,1610612765,0,G,1,0,0,1,0,0,23.0,76,225,17,16,109.4,3,2,110.0,16,18,114.0,4,1,111.0,-3.0,1.7272727272727273,19.8,24.5,24.5,7.4,8.696969696969697,8.696969696969697,17.8,19.75757575757576,19.75757575757576,0.416,0.44,0.44,3.0,3.9696969696969697,3.9696969696969697,8.0,9.696969696969695,9.696969696969695,0.375,0.409,0.409,2.0,3.090909090909091,3.090909090909091,2.4,3.8181818181818175,3.8181818181818175,0.833,0.81,0.81,0.4,0.6363636363636364,0.6363636363636364,0.4,1.21,1.21,37.55,36.067676766666665,36.067676766666665,1
34,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,22024,1630162,22400500,"JAN 06, 2025",MIN vs. LAC,W,37,14,29,0.483,6,13,0.462,3,4,0.75,1,6,7,8,1,0,2,2,37,4,1,MIN,1610612750,LAC,1610612746,1,G,1,0,0,1,0,0,23.0,76,225,17,17,109.2,2,3,110.0,20,15,107.9,3,2,106.6,-2.0,1.588235294117647,25.2,25.3,18.5,8.4,8.911764705882353,6.0,19.2,20.08823529411765,17.5,0.438,0.444,0.343,4.2,4.147058823529412,4.0,9.6,9.852941176470589,9.0,0.438,0.421,0.444,4.2,3.323529411764706,2.5,4.8,4.0588235294117645,3.5,0.875,0.819,0.714,0.4,0.6470588235294118,1.5,0.0,1.18,3.0,38.59666666666666,36.31421568333333,31.10833333333333,1
35,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,22024,1630162,22400505,"JAN 07, 2025",MIN @ NOP,W,38,10,21,0.476,7,11,0.636,5,6,0.833,1,8,9,3,2,0,4,3,32,3,1,MIN,1610612750,NOP,1610612740,0,G,1,0,0,1,0,0,23.0,76,225,18,17,109.2,2,3,109.0,7,29,117.5,2,3,117.4,-1.8,1.6571428571428573,27.8,25.6,25.6,9.4,9.057142857142855,9.057142857142855,21.6,20.34285714285714,20.34285714285714,0.435,0.445,0.445,4.6,4.2,4.2,10.6,9.942857142857145,9.942857142857145,0.434,0.422,0.422,4.4,3.3142857142857145,3.3142857142857145,5.0,4.057142857142857,4.057142857142857,0.88,0.817,0.817,0.6,0.6571428571428571,0.6571428571428571,0.2,1.17,1.17,38.97,36.33857141666667,36.33857141666667,1
36,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,22024,1630162,22400519,"JAN 09, 2025",MIN @ ORL,W,36,5,19,0.263,4,11,0.364,7,9,0.778,1,2,3,7,2,0,2,2,21,20,1,MIN,1610612750,ORL,1610612753,0,G,1,0,0,1,0,0,23.0,76,225,19,17,109.1,2,3,107.4,22,16,103.2,3,2,99.8,2.8,1.6944444444444444,31.4,25.8,25.8,10.2,9.083333333333334,9.083333333333334,21.8,20.36111111111111,20.36111111111111,0.468,0.446,0.446,5.8,4.277777777777778,4.277777777777778,11.0,9.97222222222222,9.97222222222222,0.527,0.429,0.429,5.2,3.361111111111111,3.361111111111111,6.0,4.111111111111111,4.111111111111111,0.867,0.818,0.818,0.6,0.6666666666666666,0.6666666666666666,0.6,1.19,1.19,39.00333333333333,36.3949074,36.3949074,0
37,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,22024,1630162,22400535,"JAN 11, 2025",MIN vs. MEM,L,39,4,13,0.308,0,5,0.0,7,7,1.0,0,5,5,6,1,0,6,3,15,-5,1,MIN,1610612750,MEM,1610612763,1,G,1,0,0,1,0,0,23.0,76,225,20,17,108.9,3,2,107.2,24,14,114.8,2,3,119.4,3.8,2.189189189189189,31.6,25.7,25.7,10.0,8.972972972972974,8.972972972972974,23.2,20.324324324324323,20.324324324324323,0.431,0.441,0.441,5.8,4.27027027027027,4.27027027027027,11.8,10.0,10.0,0.492,0.427,0.427,5.8,3.45945945945946,3.45945945945946,7.0,4.243243243243243,4.243243243243243,0.829,0.815,0.815,0.8,0.6756756756756757,0.6756756756756757,1.0,1.22,1.22,38.513333333333335,36.39414413333333,36.39414413333333,0
38,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,22024,1630162,22400548,"JAN 13, 2025",MIN @ WAS,W,36,14,25,0.56,5,11,0.455,8,8,1.0,2,4,6,7,3,1,7,2,41,18,1,MIN,1610612750,WAS,1610612764,0,G,1,0,0,1,0,0,23.0,76,225,20,18,109.3,3,2,109.2,6,31,122.7,0,5,102.6,8.0,2.0,31.6,25.4,25.4,9.8,8.842105263157896,8.842105263157896,22.6,20.13157894736842,20.13157894736842,0.434,0.439,0.439,5.4,4.157894736842105,4.157894736842105,11.0,9.86842105263158,9.86842105263158,0.491,0.421,0.421,6.6,3.5526315789473686,3.5526315789473686,7.6,4.315789473684211,4.315789473684211,0.868,0.823,0.823,0.8,0.6578947368421053,0.6578947368421053,1.2,1.21,1.21,39.13,36.47061403333333,36.47061403333333,1
39,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,22024,1630162,22400565,"JAN 15, 2025",MIN vs. GSW,L,41,7,19,0.368,4,9,0.444,10,11,0.909,1,7,8,2,1,1,5,1,28,-2,1,MIN,1610612750,GSW,1610612744,1,G,1,0,0,1,0,0,23.0,76,225,21,18,109.6,4,1,112.2,19,20,110.6,1,4,100.2,6.8,2.41025641025641,29.2,25.8,25.3,9.4,8.974358974358974,9.0,21.4,20.25641025641025,19.0,0.439,0.443,0.474,4.4,4.17948717948718,4.333333333333333,10.2,9.897435897435898,10.0,0.431,0.422,0.433,6.0,3.6666666666666665,3.0,6.8,4.410256410256411,3.333333333333333,0.882,0.831,0.9,1.0,0.6923076923076923,0.3333333333333333,1.8,1.26,0.67,37.52,36.46880341666667,36.86666666666667,1
40,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,22024,1630162,22400578,"JAN 17, 2025",MIN @ NYK,W,38,12,21,0.571,8,13,0.615,4,4,1.0,2,11,13,7,0,0,6,0,36,24,1,MIN,1610612750,NYK,1610612752,0,G,1,0,0,1,0,0,23.0,76,225,21,19,109.8,3,2,113.6,27,15,111.0,3,2,119.4,11.0,2.3,27.4,25.9,17.0,8.0,8.925,7.0,19.4,20.225,16.0,0.412,0.441,0.438,4.0,4.175,3.0,9.4,9.875,7.0,0.426,0.423,0.429,7.4,3.825,0.0,8.2,4.575,0.0,0.902,0.836,0.0,1.0,0.7,0.0,1.8,1.25,3.0,38.266666666666666,36.57958333333333,33.583333333333336,1
41,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,22024,1630162,22400590,"JAN 18, 2025",MIN vs. CLE,L,41,9,22,0.409,4,9,0.444,6,6,1.0,0,3,3,5,1,1,2,2,28,-2,1,MIN,1610612750,CLE,1610612739,1,G,1,0,0,1,0,0,23.0,76,225,22,19,109.9,3,2,116.0,34,6,112.0,3,2,119.0,6.6,2.8292682926829267,28.2,26.1,26.1,8.4,9.0,9.0,19.4,20.24390243902439,20.24390243902439,0.433,0.445,0.445,4.2,4.2682926829268295,4.2682926829268295,9.8,9.951219512195122,9.951219512195122,0.429,0.429,0.429,7.2,3.829268292682927,3.829268292682927,7.8,4.560975609756097,4.560975609756097,0.923,0.84,0.84,1.2,0.7317073170731707,0.7317073170731707,1.4,1.22,1.22,38.156666666666666,36.60975608333333,36.60975608333333,1
42,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,22024,1630162,22400601,"JAN 20, 2025",MIN @ MEM,L,38,8,19,0.421,3,8,0.375,13,18,0.722,1,3,4,3,0,1,5,1,32,-7,1,MIN,1610612750,MEM,1610612763,0,G,1,0,0,1,0,0,23.0,76,225,22,20,110.1,2,3,118.6,27,15,115.1,3,2,125.8,6.2,2.7142857142857144,29.6,26.1,15.0,9.2,9.0,4.0,20.0,20.285714285714285,13.0,0.46,0.444,0.308,4.2,4.261904761904762,0.0,9.4,9.928571428571429,5.0,0.447,0.429,0.0,7.0,3.880952380952381,7.0,7.2,4.595238095238095,7.0,0.972,0.845,1.0,1.0,0.7142857142857143,0.0,1.2,1.21,1.0,39.09,36.71507935,39.3,1
43,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,22024,1630162,22400614,"JAN 22, 2025",MIN @ DAL,W,37,6,19,0.316,2,7,0.286,7,8,0.875,1,4,5,7,0,0,3,0,21,-10,1,MIN,1610612750,DAL,1610612742,0,G,1,0,0,1,0,0,23.0,76,225,22,21,110.0,2,3,114.8,23,20,111.8,1,4,105.4,0.6,2.488372093023256,33.0,26.3,31.5,10.0,8.976744186046512,11.5,21.2,20.25581395348837,22.0,0.472,0.443,0.523,4.8,4.232558139534884,5.5,10.0,9.883720930232558,10.0,0.48,0.428,0.55,8.2,4.093023255813954,3.0,9.4,4.906976744186046,6.0,0.872,0.834,0.5,1.2,0.7209302325581395,0.5,1.0,1.19,1.0,38.766666666666666,36.73759688333333,38.275,0
44,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,22024,1630162,22400634,"JAN 25, 2025",MIN vs. DEN,W,33,14,23,0.609,3,8,0.375,3,4,0.75,1,0,1,9,0,0,3,4,34,27,1,MIN,1610612750,DEN,1610612743,1,G,1,0,0,1,0,0,23.0,76,225,23,21,110.1,2,3,113.8,28,16,115.6,4,1,126.0,6.4,2.2045454545454546,29.0,26.2,29.0,8.4,8.909090909090908,11.0,20.0,20.227272727272727,23.0,0.42,0.44,0.478,4.2,4.181818181818182,7.0,9.2,9.818181818181818,14.0,0.457,0.426,0.5,8.0,4.159090909090909,0.0,9.4,4.977272727272728,0.0,0.851,0.836,0.0,1.0,0.7272727272727273,0.0,0.4,1.16,1.0,38.78666666666667,36.73219696666666,38.3,1
45,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,22024,1630162,22400656,"JAN 27, 2025",MIN vs. ATL,W,35,6,20,0.3,2,11,0.182,9,13,0.692,2,3,5,4,2,1,3,2,23,8,1,MIN,1610612750,ATL,1610612737,1,G,1,0,0,1,0,0,23.0,76,225,24,21,110.6,3,2,117.4,22,23,118.9,1,4,109.2,3.2,2.7555555555555555,30.2,26.3,16.0,9.8,9.022222222222222,7.0,20.8,20.288888888888888,20.0,0.471,0.445,0.35,4.0,4.155555555555556,1.0,9.0,9.77777777777778,7.0,0.444,0.425,0.143,6.6,4.133333333333334,1.0,8.0,4.955555555555556,1.0,0.825,0.834,1.0,1.0,0.7333333333333333,2.0,0.2,1.13,2.0,37.27333333333333,36.656666666666666,32.28333333333333,0
46,46.0,46.0,46.0,46.0,46.0,46.0,46.0,,22024,1630162,22400672,"JAN 29, 2025",MIN @ PHX,W,40,11,20,0.55,3,8,0.375,8,9,0.889,0,7,7,5,2,4,7,2,33,10,1,MIN,1610612750,PHX,1610612756,0,G,1,0,0,1,0,0,23.0,76,225,25,21,110.4,3,2,114.2,24,21,113.5,4,1,111.0,5.6,2.869565217391304,27.6,26.3,24.0,8.6,8.956521739130435,9.0,20.6,20.282608695652176,14.0,0.417,0.442,0.643,2.8,4.108695652173913,3.0,8.6,9.804347826086955,7.0,0.326,0.419,0.429,7.6,4.239130434782608,3.0,9.8,5.130434782608695,3.0,0.776,0.826,1.0,1.0,0.7608695652173914,0.0,0.6,1.15,1.0,36.78666666666667,36.6289855,38.833333333333336,1
47,47.0,47.0,47.0,47.0,47.0,47.0,,,22024,1630162,22400677,"JAN 30, 2025",MIN @ UTA,W,35,12,18,0.667,6,9,0.667,6,7,0.857,1,5,6,11,0,3,3,3,36,25,1,MIN,1610612750,UTA,1610612762,0,G,1,0,0,1,0,0,23.0,76,225,26,21,110.6,4,1,115.0,10,35,118.5,0,5,109.8,12.0,3.021276595744681,28.6,26.4,26.4,9.0,9.0,9.0,20.2,20.27659574468085,20.27659574468085,0.446,0.444,0.444,2.6,4.085106382978723,4.085106382978723,8.4,9.76595744680851,9.76595744680851,0.31,0.418,0.418,8.0,4.319148936170213,4.319148936170213,10.4,5.212765957446808,5.212765957446808,0.769,0.829,0.829,1.0,0.7446808510638298,0.7446808510638298,0.8,1.17,1.17,36.57,36.69964538333333,36.69964538333333,1
48,48.0,48.0,48.0,48.0,48.0,,,,22024,1630162,22400704,"FEB 03, 2025",MIN vs. SAC,L,38,7,21,0.333,3,10,0.3,4,4,1.0,1,5,6,4,2,1,3,3,21,0,1,MIN,1610612750,SAC,1610612758,1,G,1,0,0,1,0,0,23.0,76,225,27,22,111.0,4,1,119.0,24,24,115.3,1,4,113.4,14.0,3.4791666666666665,31.5,26.6,32.3,10.75,9.0625,11.0,20.25,20.229166666666668,25.0,0.531,0.448,0.44,3.5,4.125,5.0,9.0,9.75,12.666666666666666,0.389,0.423,0.395,6.5,4.354166666666667,5.333333333333333,8.25,5.25,5.666666666666667,0.788,0.829,0.941,1.0,0.75,1.0,1.0,1.15,1.33,36.00833333333333,36.671875,39.5111111,0
49,49.0,49.0,49.0,49.0,,,,,22024,1630162,22400723,"FEB 05, 2025",MIN vs. CHI,W,37,13,28,0.464,6,14,0.429,17,18,0.944,3,6,9,3,1,1,5,2,49,17,1,MIN,1610612750,CHI,1610612741,1,G,1,0,0,1,0,0,23.0,76,225,27,23,111.1,3,2,115.2,22,29,120.0,3,2,120.6,12.0,3.4081632653061225,29.4,26.5,33.0,10.0,9.020408163265309,13.0,20.4,20.244897959183675,23.0,0.49,0.446,0.565,3.4,4.1020408163265305,5.0,9.2,9.755102040816327,9.0,0.37,0.421,0.556,6.0,4.346938775510204,2.0,7.4,5.224489795918367,2.0,0.811,0.832,1.0,1.0,0.7551020408163265,3.0,1.2,1.16,0.0,36.31333333333333,36.68945576666667,34.81666666666667,1
50,50.0,50.0,50.0,,,,,,22024,1630162,22400729,"FEB 06, 2025",MIN vs. HOU,W,38,11,25,0.44,5,12,0.417,14,15,0.933,2,5,7,6,0,1,4,3,41,9,1,MIN,1610612750,HOU,1610612745,1,G,1,0,0,1,0,0,23.0,76,225,28,23,111.4,3,2,120.6,32,18,108.6,1,4,106.4,12.2,3.68,32.4,26.9,26.5,9.8,9.1,8.5,21.4,20.4,19.5,0.458,0.446,0.436,4.0,4.14,3.5,10.4,9.84,10.0,0.385,0.421,0.35,8.8,4.6,6.0,10.2,5.48,6.5,0.863,0.839,0.923,1.4,0.8,1.5,1.4,1.16,0.5,37.016666666666666,36.69266666666667,39.275,1
51,51.0,51.0,,,,,,,22024,1630162,22400755,"FEB 10, 2025",MIN @ CLE,L,37,13,28,0.464,8,15,0.533,10,13,0.769,0,6,6,1,1,0,7,0,44,-12,1,MIN,1610612750,CLE,1610612739,0,G,1,0,0,1,0,0,23.0,76,225,30,23,111.7,3,2,117.0,42,10,112.1,4,1,127.6,7.8,3.784313725490196,36.0,27.2,28.0,10.8,9.137254901960784,9.0,22.4,20.49019607843137,22.0,0.482,0.446,0.409,4.6,4.15686274509804,4.0,10.6,9.882352941176473,9.0,0.434,0.421,0.444,9.8,4.784313725490196,6.0,10.6,5.666666666666667,6.0,0.925,0.844,1.0,1.4,0.8235294117647058,0.0,1.0,1.14,1.0,37.63,36.72712416666667,41.03333333333333,1
52,52.0,,,,,,,,22024,1630162,22400776,"FEB 12, 2025",MIN vs. MIL,L,37,10,33,0.303,4,17,0.235,4,5,0.8,0,7,7,4,2,0,2,0,28,0,1,MIN,1610612750,MIL,1610612749,1,G,1,0,0,1,0,0,23.0,76,225,30,24,111.6,3,2,117.8,28,24,113.1,2,3,112.8,2.8,3.480769230769231,38.2,27.5,27.5,11.2,9.211538461538462,9.211538461538462,24.0,20.634615384615383,20.634615384615383,0.467,0.446,0.446,5.6,4.230769230769231,4.230769230769231,12.0,9.98076923076923,9.98076923076923,0.467,0.424,0.424,10.2,4.884615384615385,4.884615384615385,11.4,5.807692307692308,5.807692307692308,0.895,0.841,0.841,1.4,0.8076923076923077,0.8076923076923077,0.8,1.13,1.13,36.94,36.7227564,36.7227564,1
53,,,,,,,,,22024,1630162,0022400787,"FEB 13, 2025",MIN vs. OKC,W,36,5,18,0.278,3,12,0.25,10,11,0.909,1,6,7,7,3,0,2,0,23,10,1,MIN,1610612750,OKC,1610612760,1,G,1,0,0,1,0,0,23.0,76,225,30,25,111.4,3,2,115.2,44,9,104.7,5,0,127.6,4.8,3.4150943396226414,36.6,27.5,20.0,10.8,9.226415094339623,6.0,27.0,20.867924528301888,12.0,0.4,0.442,0.5,5.2,4.226415094339623,4.0,13.6,10.11320754716981,7.0,0.382,0.418,0.571,9.8,4.867924528301887,4.0,11.0,5.7924528301886795,4.0,0.891,0.84,1.0,1.2,0.7924528301886793,0.0,1.2,1.15,0.0,37.27,36.72830188333333,38.81666666666667,0
