,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,Home_Away,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,TEAM_W,TEAM_L,PPG,L5_W,L5_L,L5_PPG,OPP_TEAM_W,OPP_TEAM_L,OPP_PPG_ALLOWED,OPP_L5_W,OPP_L5_L,OPP_L5_PPG,MA_PLUS_MINUS,AVG_PLUS_MINUS,MA_PTS,AVG_PTS,VS_PTS,MA_FGM,AVG_FGM,VS_FGM,MA_FGA,AVG_FGA,VS_FGA,MA_FG_PCT,AVG_FG_PCT,VS_FG_PCT,MA_FG3M,AVG_FG3M,VS_FG3M,MA_FG3A,AVG_FG3A,VS_FG3A,MA_FG3_PCT,AVG_FG3_PCT,VS_FG3_PCT,MA_FTM,AVG_FTM,VS_FTM,MA_FTA,AVG_FTA,VS_FTA,MA_FT_PCT,AVG_FT_PCT,VS_FT_PCT,MA_OREB,AVG_OREB,VS_OREB,MA_STL,AVG_STL,VS_STL,MA_MIN,AVG_MIN,VS_MIN,target
13,13.0,13.0,13.0,22024,1630703,22400239,"NOV 17, 2024",POR vs. ATL,W,30,3,11,0.273,0,4,0.0,0,0,0.0,1,0,1,10,1,1,4,3,6,-10,1,POR,1610612757,ATL,1610612737,1,G,1,0,0,1,0,0,21.0,75,206,5,8,106.8,2,3,104.8,6,7,120.8,3,2,120.2,-5.0,-6.923076923076923,11.4,11.9,11.9,4.6,4.384615384615385,4.384615384615385,10.4,10.461538461538462,10.461538461538462,0.442,0.419,0.419,1.0,0.9230769230769232,0.9230769230769232,2.2,2.923076923076923,2.923076923076923,0.455,0.316,0.316,1.2,2.230769230769231,2.230769230769231,1.4,2.769230769230769,2.769230769230769,0.857,0.806,0.806,0.8,0.6153846153846154,0.6153846153846154,1.6,1.08,1.08,25.4,25.55897435,25.55897435,0
14,14.0,14.0,14.0,22024,1630703,22400256,"NOV 20, 2024",POR @ OKC,L,27,3,8,0.375,1,4,0.25,2,2,1.0,1,2,3,8,0,0,4,1,9,0,1,POR,1610612757,OKC,1610612760,0,G,1,0,0,1,0,0,21.0,75,206,6,8,107.4,3,2,106.6,11,4,103.9,3,2,112.4,-5.0,-7.142857142857143,10.4,11.5,8.0,4.2,4.285714285714286,3.0,10.2,10.5,8.0,0.412,0.408,0.375,0.8,0.8571428571428571,1.0,2.6,3.0,4.0,0.308,0.286,0.25,1.2,2.071428571428572,1.0,1.4,2.571428571428572,2.0,0.857,0.806,0.5,0.8,0.6428571428571429,1.0,1.6,1.07,0.0,27.266666666666666,25.85833333333333,24.6,0
15,15.0,15.0,15.0,22024,1630703,22400288,"NOV 27, 2024",POR @ IND,L,35,6,11,0.545,3,4,0.75,2,6,0.333,1,1,2,9,0,1,1,4,17,-10,1,POR,1610612757,IND,1610612754,0,G,1,0,0,1,0,0,21.0,75,206,7,11,105.1,2,3,100.6,8,10,117.7,2,3,115.6,-3.0,-6.666666666666667,7.5,11.3,11.3,3.0,4.2,4.2,9.5,10.333333333333334,10.333333333333334,0.316,0.406,0.406,0.5,0.8666666666666667,0.8666666666666667,4.0,3.066666666666667,3.066666666666667,0.125,0.283,0.283,1.0,2.066666666666667,2.066666666666667,1.0,2.533333333333333,2.533333333333333,1.0,0.816,0.816,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,28.25,25.917777766666667,25.917777766666667,1
16,16.0,16.0,16.0,22024,1630703,22400358,"DEC 08, 2024",POR @ LAL,L,21,3,6,0.5,1,3,0.333,6,6,1.0,1,1,2,0,1,0,3,2,13,0,1,POR,1610612757,LAL,1610612747,0,G,1,0,0,1,0,0,21.0,75,206,8,15,106.8,1,4,112.8,12,11,116.5,1,4,100.6,-5.2,-6.875,17.0,11.7,11.7,6.0,4.3125,4.3125,11.0,10.375,10.375,0.545,0.416,0.416,3.0,1.0,1.0,4.0,3.125,3.125,0.75,0.32,0.32,2.0,2.0625,2.0625,6.0,2.75,2.75,0.333,0.75,0.75,1.0,0.6875,0.6875,0.0,0.94,0.94,35.416666666666664,26.511458333333334,26.511458333333334,1
17,17.0,17.0,17.0,22024,1630703,22401215,"DEC 13, 2024",POR vs. SAS,L,22,2,9,0.222,0,6,0.0,0,0,0.0,0,2,2,5,1,0,1,2,4,-5,1,POR,1610612757,SAS,1610612759,1,G,1,0,0,1,0,0,21.0,75,206,8,16,106.4,1,4,109.6,12,12,113.1,2,3,115.6,-5.0,-6.470588235294118,13.0,11.8,11.0,3.0,4.235294117647059,5.0,6.0,10.117647058823527,12.0,0.5,0.419,0.417,1.0,1.0,1.0,3.0,3.117647058823529,2.0,0.333,0.321,0.5,6.0,2.294117647058824,0.0,6.0,2.9411764705882355,0.0,1.0,0.78,0.0,1.0,0.7058823529411765,1.0,1.0,0.94,1.0,21.05,26.190196066666665,20.416666666666668,0
18,18.0,18.0,18.0,22024,1630703,22401219,"DEC 15, 2024",POR @ PHX,L,19,0,4,0.0,0,2,0.0,2,2,1.0,0,1,1,4,0,1,1,4,2,-11,1,POR,1610612757,PHX,1610612756,0,G,1,0,0,1,0,0,21.0,75,206,8,17,106.8,0,5,109.8,13,11,114.4,2,3,116.6,-5.2,-6.388888888888889,8.5,11.3,7.0,2.5,4.111111111111111,3.0,7.5,10.055555555555555,11.0,0.333,0.409,0.273,0.5,0.9444444444444444,1.0,4.5,3.2777777777777777,3.0,0.111,0.288,0.333,3.0,2.1666666666666665,0.0,3.0,2.7777777777777777,0.0,1.0,0.78,0.0,0.5,0.6666666666666666,0.0,1.0,0.94,0.0,21.666666666666668,25.97314813333333,17.016666666666666,0
19,19.0,19.0,19.0,22024,1630703,22400371,"DEC 19, 2024",POR vs. DEN,W,27,2,11,0.182,1,5,0.2,2,3,0.667,2,2,4,4,1,1,2,2,7,5,1,POR,1610612757,DEN,1610612743,1,G,1,0,0,1,0,0,21.0,75,206,8,18,106.9,0,5,105.4,14,10,116.5,3,2,123.6,-4.2,-6.631578947368421,6.3,10.8,10.8,1.6666666666666667,3.8947368421052633,3.8947368421052633,6.333333333333333,9.736842105263158,9.736842105263158,0.263,0.4,0.4,0.3333333333333333,0.8947368421052632,0.8947368421052632,3.6666666666666665,3.210526315789474,3.210526315789474,0.091,0.279,0.279,2.6666666666666665,2.1578947368421053,2.1578947368421053,2.6666666666666665,2.736842105263158,2.736842105263158,1.0,0.788,0.788,0.3333333333333333,0.631578947368421,0.631578947368421,0.67,0.89,0.89,20.6611111,25.58771928333333,25.58771928333333,0
20,20.0,20.0,20.0,22024,1630703,22400386,"DEC 21, 2024",POR @ SAS,L,24,4,10,0.4,2,4,0.5,2,4,0.5,1,3,4,1,0,0,1,3,12,-6,1,POR,1610612757,SAS,1610612759,0,G,1,0,0,1,0,0,21.0,75,206,9,18,107.6,1,4,109.6,14,13,113.4,3,2,115.4,-3.4,-6.05,6.5,10.7,7.5,1.75,3.8,3.5,7.5,9.8,10.5,0.233,0.388,0.333,0.5,0.9,0.5,4.0,3.3,4.0,0.125,0.273,0.125,2.5,2.15,0.0,2.75,2.75,0.0,0.909,0.782,0.0,0.75,0.7,0.5,0.75,0.9,1.0,22.141666666666666,25.6375,21.35,1
21,21.0,21.0,21.0,22024,1630703,22400401,"DEC 23, 2024",POR @ DAL,L,26,4,11,0.364,2,3,0.667,4,4,1.0,1,5,6,4,1,0,4,5,14,-12,1,POR,1610612757,DAL,1610612742,0,G,1,0,0,1,0,0,21.0,75,206,9,19,107.1,1,4,108.6,18,10,112.2,3,2,116.0,-5.8,-6.047619047619048,7.6,10.7,10.7,2.2,3.809523809523809,3.809523809523809,8.0,9.80952380952381,9.80952380952381,0.275,0.388,0.388,0.8,0.9523809523809524,0.9523809523809524,4.0,3.333333333333333,3.333333333333333,0.2,0.286,0.286,2.4,2.142857142857143,2.142857142857143,3.0,2.8095238095238093,2.8095238095238093,0.8,0.763,0.763,0.8,0.7142857142857143,0.7142857142857143,0.6,0.86,0.86,22.476666666666667,25.55079365,25.55079365,1
22,22.0,22.0,22.0,22024,1630703,22400417,"DEC 26, 2024",POR vs. UTA,W,30,6,12,0.5,3,6,0.5,3,4,0.75,0,0,0,10,2,1,1,4,18,22,1,POR,1610612757,UTA,1610612762,1,G,1,0,0,1,0,0,21.0,75,206,9,20,107.1,1,4,110.6,7,21,119.5,2,3,115.4,-0.4,-6.318181818181818,7.8,10.9,10.9,2.4,3.8181818181818175,3.8181818181818175,9.0,9.863636363636363,9.863636363636363,0.267,0.387,0.387,1.0,1.0,1.0,4.0,3.3181818181818183,3.3181818181818183,0.25,0.301,0.301,2.0,2.227272727272727,2.227272727272727,2.6,2.863636363636364,2.863636363636364,0.769,0.778,0.778,0.8,0.7272727272727273,0.7272727272727273,0.6,0.86,0.86,23.48,25.574242416666667,25.574242416666667,1
23,23.0,23.0,23.0,22024,1630703,22400434,"DEC 28, 2024",POR vs. DAL,W,29,8,15,0.533,2,6,0.333,1,3,0.333,0,4,4,6,5,1,1,2,19,3,1,POR,1610612757,DAL,1610612742,1,G,1,0,0,1,0,0,21.0,75,206,10,20,107.6,2,3,111.8,20,11,111.1,3,2,107.4,2.4,-5.086956521739131,10.6,11.2,14.0,3.2,3.9130434782608696,4.0,9.6,9.956521739130435,11.0,0.333,0.393,0.364,1.6,1.0869565217391304,2.0,4.0,3.4347826086956523,3.0,0.4,0.316,0.667,2.6,2.260869565217391,4.0,3.4,2.9130434782608696,4.0,0.765,0.776,1.0,0.8,0.6956521739130435,1.0,0.8,0.91,1.0,25.00333333333333,25.76231883333333,26.066666666666663,1
24,24.0,24.0,24.0,22024,1630703,22400447,"DEC 30, 2024",POR vs. PHI,L,24,2,7,0.286,0,4,0.0,2,3,0.667,0,0,0,7,3,0,3,2,6,-11,1,POR,1610612757,PHI,1610612755,1,G,1,0,0,1,0,0,21.0,75,206,11,20,108.2,3,2,115.2,12,17,110.6,4,1,110.0,-0.8,-4.75,14.0,11.5,11.5,4.8,4.083333333333333,4.083333333333333,11.8,10.166666666666666,10.166666666666666,0.407,0.402,0.402,2.0,1.125,1.125,4.8,3.5416666666666665,3.5416666666666665,0.417,0.318,0.318,2.4,2.208333333333333,2.208333333333333,3.6,2.9166666666666665,2.9166666666666665,0.667,0.757,0.757,0.8,0.6666666666666666,0.6666666666666666,1.8,1.08,1.08,27.0,25.88194443333333,25.88194443333333,0
25,25.0,25.0,25.0,22024,1630703,22400468,"JAN 02, 2025",POR @ LAL,L,32,4,7,0.571,1,2,0.5,3,4,0.75,1,4,5,8,1,1,3,5,12,3,1,POR,1610612757,LAL,1610612747,0,G,1,0,0,1,0,0,21.0,75,206,11,21,108.1,2,3,110.6,18,14,114.3,3,2,114.8,1.0,-5.0,13.8,11.3,13.0,4.8,4.0,3.0,11.0,10.04,6.0,0.436,0.398,0.5,1.8,1.08,1.0,4.6,3.56,3.0,0.391,0.303,0.333,2.4,2.2,6.0,3.6,2.92,6.0,0.667,0.753,1.0,0.4,0.64,1.0,2.2,1.16,1.0,26.446666666666665,25.799333333333333,21.05,1
26,26.0,26.0,26.0,22024,1630703,22400483,"JAN 04, 2025",POR @ MIL,W,24,3,5,0.6,1,2,0.5,2,2,1.0,1,6,7,3,1,1,3,0,9,-5,1,POR,1610612757,MIL,1610612749,0,G,1,0,0,1,0,0,21.0,75,206,11,22,108.0,2,3,113.0,17,15,111.4,2,3,111.6,2.4,-4.6923076923076925,13.8,11.3,11.3,4.8,4.0,4.0,10.4,9.923076923076923,9.923076923076923,0.462,0.403,0.403,1.6,1.0769230769230769,1.0769230769230769,4.2,3.5,3.5,0.381,0.308,0.308,2.6,2.230769230769231,2.230769230769231,3.6,2.9615384615384617,2.9615384615384617,0.722,0.753,0.753,0.4,0.6538461538461539,0.6538461538461539,2.4,1.15,1.15,28.12,26.04487178333333,26.04487178333333,0
27,27.0,27.0,27.0,22024,1630703,22400493,"JAN 06, 2025",POR @ DET,L,19,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,3,0,0,4,0,0,-10,1,POR,1610612757,DET,1610612765,0,G,1,0,0,1,0,0,21.0,75,206,12,22,107.9,3,2,112.4,17,18,113.7,4,1,111.4,-4.0,-4.703703703703703,12.8,11.2,11.2,4.6,3.962962962962963,3.962962962962963,9.2,9.74074074074074,9.74074074074074,0.5,0.407,0.407,1.4,1.0740740740740742,1.0740740740740742,4.0,3.4444444444444446,3.4444444444444446,0.35,0.312,0.312,2.2,2.2222222222222223,2.2222222222222223,3.2,2.925925925925926,2.925925925925926,0.688,0.759,0.759,0.4,0.6666666666666666,0.6666666666666666,2.4,1.15,1.15,27.63,25.954938266666662,25.954938266666662,0
28,28.0,28.0,28.0,22024,1630703,22400514,"JAN 08, 2025",POR @ NOP,W,29,6,15,0.4,1,5,0.2,0,0,0.0,0,2,2,5,1,0,5,2,13,4,1,POR,1610612757,NOP,1610612740,0,G,1,0,0,1,0,0,21.0,75,206,12,23,108.1,2,3,111.0,7,30,117.1,2,3,112.0,-3.8,-4.892857142857143,9.2,10.8,9.7,3.4,3.821428571428572,3.6666666666666665,7.2,9.464285714285714,9.0,0.472,0.404,0.407,0.8,1.0357142857142858,0.6666666666666666,3.0,3.357142857142857,3.333333333333333,0.267,0.309,0.2,1.6,2.142857142857143,1.6666666666666667,2.4,2.821428571428572,2.333333333333333,0.667,0.759,0.714,0.6,0.6785714285714286,0.3333333333333333,2.0,1.11,1.67,25.49333333333333,25.7142857,27.83333333333333,1
29,29.0,29.0,29.0,22024,1630703,22400521,"JAN 09, 2025",POR @ DAL,L,26,3,7,0.429,2,4,0.5,12,12,1.0,1,1,2,4,1,0,2,3,20,3,1,POR,1610612757,DAL,1610612742,0,G,1,0,0,1,0,0,21.0,75,206,13,23,108.4,2,3,109.6,21,16,111.9,1,4,108.6,-1.0,-4.586206896551724,8.0,10.9,16.5,3.0,3.896551724137931,6.0,7.2,9.655172413793103,13.0,0.417,0.404,0.462,0.6,1.0344827586206895,2.0,2.8,3.413793103448276,4.5,0.214,0.303,0.444,1.4,2.0689655172413794,2.5,1.8,2.7241379310344827,3.5,0.778,0.759,0.714,0.6,0.6551724137931034,0.5,1.2,1.1,3.0,25.61,25.835057466666665,27.35,1
30,30.0,30.0,30.0,22024,1630703,22400536,"JAN 11, 2025",POR vs. MIA,L,21,1,6,0.167,0,4,0.0,1,4,0.25,0,3,3,3,1,0,1,2,3,-17,1,POR,1610612757,MIA,1610612748,1,G,1,0,0,1,0,0,21.0,75,206,13,24,108.5,2,3,111.2,19,17,109.6,2,3,108.8,-5.0,-4.333333333333333,10.8,11.2,11.2,3.2,3.866666666666666,3.866666666666666,7.2,9.566666666666666,9.566666666666666,0.444,0.404,0.404,1.0,1.0666666666666669,1.0666666666666669,2.8,3.433333333333333,3.433333333333333,0.357,0.311,0.311,3.4,2.4,2.4,3.6,3.033333333333333,3.033333333333333,0.944,0.791,0.791,0.8,0.6666666666666666,0.6666666666666666,0.8,1.1,1.1,26.14,25.8561111,25.8561111,0
31,31.0,31.0,31.0,22024,1630703,22400560,"JAN 14, 2025",POR vs. BKN,L,39,13,18,0.722,8,10,0.8,5,8,0.625,2,2,4,6,2,0,4,4,39,-11,1,POR,1610612757,BKN,1610612751,1,G,1,0,0,1,0,0,21.0,75,206,13,25,108.2,2,3,109.6,13,26,113.7,0,5,101.4,-6.2,-4.741935483870968,9.0,10.9,10.9,2.6,3.774193548387097,3.774193548387097,7.0,9.451612903225806,9.451612903225806,0.371,0.399,0.399,0.8,1.032258064516129,1.032258064516129,3.2,3.4516129032258065,3.4516129032258065,0.25,0.299,0.299,3.0,2.3548387096774195,2.3548387096774195,3.6,3.064516129032258,3.064516129032258,0.833,0.768,0.768,0.6,0.6451612903225806,0.6451612903225806,0.8,1.1,1.1,23.956666666666667,25.7080645,25.7080645,1
32,32.0,32.0,32.0,22024,1630703,22400575,"JAN 16, 2025",POR vs. LAC,L,32,6,14,0.429,2,7,0.286,2,2,1.0,0,2,2,6,1,0,3,5,16,-19,1,POR,1610612757,LAC,1610612746,1,G,1,0,0,1,0,0,21.0,75,206,13,26,108.4,1,4,111.4,22,17,107.1,3,2,115.0,-8.0,-4.9375,15.0,11.8,14.0,4.6,4.0625,5.0,9.6,9.71875,8.0,0.479,0.418,0.625,2.2,1.25,2.0,4.8,3.65625,3.0,0.458,0.342,0.667,3.6,2.4375,2.0,4.8,3.21875,3.0,0.75,0.757,0.667,0.8,0.6875,0.0,1.0,1.13,1.0,26.996666666666663,26.117708333333333,24.08333333333333,1
