,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,TEAM_ABBREVIATION,TEAM_ID,OPP_TEAM,OPP_TEAMID,Home_Away,POSITION,Primary_Guard,Primary_Forward,Primary_Center,Is_Guard,Is_Forward,Is_Center,AGE,HEIGHT,WEIGHT,TEAM_W,TEAM_L,PPG,L5_W,L5_L,L5_PPG,OPP_TEAM_W,OPP_TEAM_L,OPP_PPG_ALLOWED,OPP_L5_W,OPP_L5_L,OPP_L5_PPG,MA_PLUS_MINUS,AVG_PLUS_MINUS,MA_PTS,AVG_PTS,VS_PTS,MA_FGM,AVG_FGM,VS_FGM,MA_FGA,AVG_FGA,VS_FGA,MA_FG_PCT,AVG_FG_PCT,VS_FG_PCT,MA_FG3M,AVG_FG3M,VS_FG3M,MA_FG3A,AVG_FG3A,VS_FG3A,MA_FG3_PCT,AVG_FG3_PCT,VS_FG3_PCT,MA_FTM,AVG_FTM,VS_FTM,MA_FTA,AVG_FTA,VS_FTA,MA_FT_PCT,AVG_FT_PCT,VS_FT_PCT,MA_OREB,AVG_OREB,VS_OREB,MA_STL,AVG_STL,VS_STL,MA_MIN,AVG_MIN,VS_MIN,target
10,10.0,10.0,10.0,10.0,10.0,22024,1630166,22400210,"NOV 10, 2024",POR vs. MEM,L,13,0,5,0.0,0,3,0.0,0,0,0.0,1,1,2,4,0,1,2,1,0,-14,1,POR,1610612757,MEM,1610612763,1,F,0,1,0,0,1,0,24.0,81,240,3,7,107.2,1,4,107.2,6,4,113.8,4,1,121.8,-7.8,-5.1,9.8,9.9,9.9,3.6,3.2,3.2,8.2,8.7,8.7,0.439,0.368,0.368,0.8,0.6,0.6,2.8,3.2,3.2,0.286,0.188,0.188,1.8,2.9,2.9,3.2,3.8,3.8,0.563,0.763,0.763,1.6,1.4,1.4,0.8,1.1,1.1,24.863333333333333,26.665,26.665,0
11,11.0,11.0,11.0,11.0,11.0,22024,1630166,22400008,"NOV 12, 2024",POR vs. MIN,W,25,4,10,0.4,3,6,0.5,6,6,1.0,0,4,4,5,1,1,1,2,17,5,1,POR,1610612757,MIN,1610612750,1,F,0,1,0,0,1,0,24.0,81,240,3,8,105.5,1,4,102.2,6,4,108.4,3,2,114.6,-9.2,-5.909090909090909,7.6,9.0,9.0,2.6,2.909090909090909,4.0,7.2,8.363636363636363,9.0,0.361,0.348,0.444,0.6,0.5454545454545454,0.0,2.8,3.1818181818181817,2.0,0.214,0.171,0.0,1.8,2.636363636363636,1.0,3.0,3.4545454545454546,3.0,0.6,0.763,0.333,1.6,1.3636363636363635,1.0,0.6,1.0,1.0,22.95,25.4621212,23.45,1
12,12.0,12.0,12.0,12.0,12.0,22024,1630166,22400226,"NOV 13, 2024",POR vs. MIN,W,18,1,5,0.2,1,2,0.5,4,4,1.0,0,6,6,1,1,0,3,2,7,15,1,POR,1610612757,MIN,1610612750,1,F,0,1,0,0,1,0,24.0,81,240,4,8,106.9,2,3,107.2,6,5,109.6,3,2,115.6,-4.8,-5.0,8.4,9.7,13.0,2.6,3.0,4.0,6.8,8.5,9.5,0.382,0.353,0.421,0.8,0.75,1.5,3.0,3.4166666666666665,4.0,0.267,0.22,0.375,2.4,2.9166666666666665,3.5,3.6,3.6666666666666665,4.5,0.667,0.795,0.778,1.2,1.25,0.5,0.4,1.0,1.0,21.536666666666665,25.44444443333333,24.35,0
13,13.0,13.0,13.0,13.0,13.0,22024,1630166,22400239,"NOV 17, 2024",POR vs. ATL,W,25,4,8,0.5,2,4,0.5,2,2,1.0,3,5,8,4,2,1,1,1,12,1,1,POR,1610612757,ATL,1610612737,1,F,0,1,0,0,1,0,24.0,81,240,5,8,106.8,2,3,104.8,6,7,120.8,3,2,120.2,-3.8,-3.4615384615384617,8.4,9.5,9.5,2.4,2.8461538461538463,2.8461538461538463,6.8,8.23076923076923,8.23076923076923,0.353,0.346,0.346,1.0,0.7692307692307693,0.7692307692307693,3.2,3.3076923076923075,3.3076923076923075,0.313,0.233,0.233,2.6,3.0,3.0,3.6,3.692307692307693,3.692307692307693,0.722,0.813,0.813,0.8,1.1538461538461535,1.1538461538461535,0.6,1.0,1.0,21.066666666666663,24.9025641,24.9025641,1
14,14.0,14.0,14.0,14.0,14.0,22024,1630166,22400256,"NOV 20, 2024",POR @ OKC,L,24,4,10,0.4,1,3,0.333,4,7,0.571,2,4,6,1,1,1,1,2,13,-14,1,POR,1610612757,OKC,1610612760,0,F,0,1,0,0,1,0,24.0,81,240,6,8,107.4,3,2,106.6,11,4,103.9,3,2,112.4,-1.4,-3.142857142857143,9.0,9.6,11.0,2.6,2.9285714285714284,5.0,7.4,8.214285714285714,10.0,0.351,0.357,0.5,1.2,0.8571428571428571,1.0,3.4,3.357142857142857,3.0,0.353,0.255,0.333,2.6,2.9285714285714284,0.0,3.0,3.571428571428572,1.0,0.867,0.82,0.0,1.0,1.2857142857142858,1.0,1.0,1.07,1.0,21.16333333333333,24.9297619,23.0,1
15,15.0,15.0,15.0,15.0,15.0,22024,1630166,22400031,"NOV 22, 2024",POR @ HOU,L,23,4,9,0.444,1,3,0.333,4,5,0.8,1,5,6,1,0,0,4,3,13,-16,1,POR,1610612757,HOU,1610612745,0,F,0,1,0,0,1,0,24.0,81,240,6,9,106.8,3,2,106.0,11,5,106.2,4,1,121.8,-1.8,-3.866666666666666,9.8,9.9,9.9,2.6,3.0,3.0,7.6,8.333333333333334,8.333333333333334,0.342,0.36,0.36,1.4,0.8666666666666667,0.8666666666666667,3.6,3.333333333333333,3.333333333333333,0.389,0.26,0.26,3.2,3.0,3.0,3.8,3.8,3.8,0.842,0.789,0.789,1.2,1.3333333333333333,1.3333333333333333,1.0,1.07,1.07,21.203333333333333,24.844444433333333,24.844444433333333,1
16,16.0,16.0,16.0,16.0,16.0,22024,1630166,22400267,"NOV 23, 2024",POR @ HOU,W,33,4,8,0.5,2,3,0.667,4,6,0.667,2,8,10,2,1,4,3,1,14,-2,1,POR,1610612757,HOU,1610612745,0,F,0,1,0,0,1,0,24.0,81,240,6,10,105.6,3,2,105.8,12,5,105.1,4,1,122.8,-3.2,-4.625,12.4,10.1,13.0,3.4,3.0625,4.0,8.4,8.375,9.0,0.405,0.366,0.444,1.6,0.875,1.0,3.6,3.3125,3.0,0.444,0.264,0.333,4.0,3.0625,4.0,4.8,3.875,5.0,0.833,0.79,0.8,1.2,1.3125,1.0,1.0,1.0,0.0,23.206666666666667,24.757291666666667,23.45,1
17,17.0,17.0,17.0,17.0,17.0,22024,1630166,22400282,"NOV 25, 2024",POR @ MEM,L,32,7,16,0.438,2,7,0.286,1,2,0.5,1,7,8,6,1,1,3,4,17,-11,1,POR,1610612757,MEM,1610612763,0,F,0,1,0,0,1,0,24.0,81,240,7,10,105.5,3,2,102.2,10,7,113.6,3,2,118.4,-8.4,-4.470588235294118,11.8,10.3,0.0,3.4,3.117647058823529,0.0,8.0,8.352941176470589,5.0,0.425,0.373,0.0,1.4,0.9411764705882352,0.0,3.0,3.294117647058824,3.0,0.467,0.286,0.0,3.6,3.117647058823529,0.0,4.8,4.0,0.0,0.75,0.779,0.0,1.6,1.3529411764705883,1.0,1.0,1.0,0.0,24.83333333333333,25.264705866666667,13.433333333333334,1
18,18.0,18.0,18.0,18.0,18.0,22024,1630166,22400288,"NOV 27, 2024",POR @ IND,L,41,6,12,0.5,2,5,0.4,2,2,1.0,1,4,5,7,2,0,2,3,16,-4,1,POR,1610612757,IND,1610612754,0,F,0,1,0,0,1,0,24.0,81,240,7,11,105.1,2,3,100.6,8,10,117.7,2,3,115.6,-9.4,-4.833333333333333,13.8,10.7,10.7,4.6,3.333333333333333,3.333333333333333,10.2,8.777777777777779,8.777777777777779,0.451,0.38,0.38,1.6,1.0,1.0,4.0,3.5,3.5,0.4,0.286,0.286,3.0,3.0,3.0,4.4,3.888888888888889,3.888888888888889,0.682,0.771,0.771,1.8,1.3333333333333333,1.3333333333333333,1.0,1.0,1.0,27.53333333333333,25.633333333333333,25.633333333333333,1
19,19.0,19.0,19.0,19.0,19.0,22024,1630166,22400049,"NOV 29, 2024",POR vs. SAC,W,37,7,15,0.467,4,9,0.444,2,2,1.0,1,8,9,5,2,1,0,3,20,12,1,POR,1610612757,SAC,1610612758,1,F,0,1,0,0,1,0,24.0,81,240,7,12,105.6,1,4,100.6,9,10,113.3,1,4,104.6,-4.2,-4.789473684210527,14.6,10.9,9.0,5.0,3.473684210526316,2.0,11.0,8.947368421052632,7.0,0.455,0.388,0.286,1.6,1.0526315789473684,0.0,4.2,3.5789473684210527,4.0,0.381,0.294,0.0,3.0,2.9473684210526314,5.0,4.4,3.789473684210526,6.0,0.682,0.778,0.833,1.4,1.3157894736842106,0.0,1.0,1.05,2.0,30.706666666666667,26.45,24.98333333333333,1
20,20.0,20.0,20.0,20.0,20.0,22024,1630166,22400312,"DEC 01, 2024",POR vs. DAL,L,29,7,12,0.583,2,4,0.5,5,5,1.0,0,4,4,2,1,0,4,3,21,-16,1,POR,1610612757,DAL,1610612742,1,F,0,1,0,0,1,0,24.0,81,240,8,12,106.1,2,3,103.8,12,8,110.5,4,1,121.0,-4.2,-3.95,16.0,11.4,11.4,5.6,3.65,3.65,12.0,9.25,9.25,0.467,0.395,0.395,2.2,1.2,1.2,5.4,3.85,3.85,0.407,0.312,0.312,2.6,2.9,2.9,3.4,3.7,3.7,0.765,0.784,0.784,1.2,1.3,1.3,1.2,1.1,1.1,33.31,26.960833333333333,26.960833333333333,1
21,21.0,21.0,21.0,21.0,21.0,22024,1630166,22400060,"DEC 03, 2024",POR @ LAC,L,23,6,9,0.667,3,3,1.0,0,0,0.0,2,1,3,3,1,0,2,3,15,-10,1,POR,1610612757,LAC,1610612746,0,F,0,1,0,0,1,0,24.0,81,240,8,13,107.2,2,3,112.4,13,9,107.0,3,2,111.6,-5.8,-4.523809523809524,17.6,11.9,13.0,6.2,3.809523809523809,3.0,12.6,9.38095238095238,8.0,0.492,0.406,0.375,2.4,1.238095238095238,1.0,5.6,3.857142857142857,3.0,0.429,0.321,0.333,2.8,3.0,6.0,3.4,3.761904761904762,6.0,0.824,0.797,1.0,1.0,1.238095238095238,0.0,1.4,1.1,1.0,34.36333333333334,27.04444443333333,29.03333333333333,1
22,22.0,22.0,22.0,22.0,22.0,22024,1630166,22400339,"DEC 06, 2024",POR vs. UTA,L,24,2,9,0.222,1,5,0.2,1,2,0.5,1,4,5,2,0,1,1,2,6,-14,1,POR,1610612757,UTA,1610612762,1,F,0,1,0,0,1,0,24.0,81,240,8,14,107.1,1,4,112.6,4,17,118.6,0,5,104.4,-6.4,-4.7727272727272725,17.8,12.0,12.0,6.6,3.909090909090909,3.909090909090909,12.8,9.363636363636363,9.363636363636363,0.516,0.417,0.417,2.6,1.318181818181818,1.318181818181818,5.6,3.8181818181818175,3.8181818181818175,0.464,0.345,0.345,2.0,2.863636363636364,2.863636363636364,2.2,3.590909090909091,3.590909090909091,0.909,0.797,0.797,1.0,1.2727272727272727,1.2727272727272727,1.4,1.09,1.09,32.27333333333333,26.85757575,26.85757575,0
23,23.0,23.0,23.0,23.0,23.0,22024,1630166,22400358,"DEC 08, 2024",POR @ LAL,L,23,4,7,0.571,2,3,0.667,3,4,0.75,1,3,4,2,0,0,1,3,13,-12,1,POR,1610612757,LAL,1610612747,0,F,0,1,0,0,1,0,24.0,81,240,8,15,106.8,1,4,112.8,12,11,116.5,1,4,100.6,-8.0,-5.173913043478261,15.6,11.7,11.7,5.6,3.8260869565217392,3.8260869565217392,11.4,9.347826086956522,9.347826086956522,0.491,0.409,0.409,2.4,1.3043478260869563,1.3043478260869563,5.2,3.869565217391304,3.869565217391304,0.462,0.337,0.337,2.0,2.782608695652174,2.782608695652174,2.2,3.5217391304347827,3.5217391304347827,0.909,0.79,0.79,1.0,1.2608695652173914,1.2608695652173914,1.2,1.04,1.04,30.62333333333333,26.718115933333333,26.718115933333333,1
24,24.0,24.0,24.0,24.0,24.0,22024,1630166,22401215,"DEC 13, 2024",POR vs. SAS,L,26,7,11,0.636,1,3,0.333,4,4,1.0,3,2,5,4,1,0,2,0,19,-8,1,POR,1610612757,SAS,1610612759,1,F,0,1,0,0,1,0,24.0,81,240,8,16,106.4,1,4,109.6,12,12,113.1,2,3,115.6,-12.0,-5.458333333333333,15.0,11.8,9.0,5.2,3.8333333333333335,3.0,10.4,9.25,5.0,0.5,0.414,0.6,2.4,1.3333333333333333,1.0,4.8,3.8333333333333335,3.0,0.5,0.348,0.333,2.2,2.7916666666666665,2.0,2.6,3.5416666666666665,5.0,0.846,0.788,0.4,1.0,1.25,2.0,0.8,1.0,0.0,27.05,26.575,24.8,1
25,25.0,25.0,25.0,25.0,25.0,22024,1630166,22401219,"DEC 15, 2024",POR @ PHX,L,28,6,9,0.667,3,5,0.6,2,4,0.5,0,7,7,3,0,0,4,1,17,-9,1,POR,1610612757,PHX,1610612756,0,F,0,1,0,0,1,0,24.0,81,240,8,17,106.8,0,5,109.8,13,11,114.4,2,3,116.6,-10.6,-5.56,14.8,12.1,13.0,5.2,3.96,4.0,9.6,9.32,12.0,0.542,0.425,0.333,1.8,1.32,2.0,3.6,3.8,5.0,0.5,0.347,0.4,2.6,2.84,3.0,3.0,3.56,3.0,0.867,0.798,1.0,1.4,1.32,2.0,0.6,1.0,2.0,24.96333333333333,26.561333333333334,32.31666666666667,1
26,26.0,26.0,26.0,26.0,26.0,22024,1630166,22400371,"DEC 19, 2024",POR vs. DEN,W,21,6,9,0.667,3,6,0.5,4,4,1.0,0,2,2,1,0,1,1,3,19,-7,1,POR,1610612757,DEN,1610612743,1,F,0,1,0,0,1,0,24.0,81,240,8,18,106.9,0,5,105.4,14,10,116.5,3,2,123.6,-10.0,-5.6923076923076925,14.0,12.3,12.3,5.0,4.038461538461538,4.038461538461538,9.0,9.307692307692308,9.307692307692308,0.556,0.434,0.434,2.0,1.3846153846153846,1.3846153846153846,3.8,3.8461538461538463,3.8461538461538463,0.526,0.36,0.36,2.0,2.8076923076923075,2.8076923076923075,2.8,3.576923076923077,3.576923076923077,0.714,0.785,0.785,1.4,1.2692307692307692,1.2692307692307692,0.4,0.96,0.96,24.81,26.614743583333333,26.614743583333333,1
27,27.0,27.0,27.0,27.0,27.0,22024,1630166,22400386,"DEC 21, 2024",POR @ SAS,L,27,2,12,0.167,1,7,0.143,2,2,1.0,2,4,6,4,2,0,3,2,7,-10,1,POR,1610612757,SAS,1610612759,0,F,0,1,0,0,1,0,24.0,81,240,9,18,107.6,1,4,109.6,14,13,113.4,3,2,115.4,-9.2,-5.7407407407407405,14.8,12.5,14.0,5.0,4.111111111111111,5.0,9.0,9.296296296296296,8.0,0.556,0.442,0.625,2.0,1.4444444444444444,1.0,4.4,3.925925925925926,3.0,0.455,0.368,0.333,2.8,2.851851851851852,3.0,3.6,3.592592592592593,4.5,0.778,0.794,0.667,1.0,1.2222222222222223,2.5,0.2,0.93,0.5,24.436666666666667,26.40925925,25.516666666666666,0
28,28.0,28.0,28.0,28.0,28.0,22024,1630166,22400401,"DEC 23, 2024",POR @ DAL,L,23,6,11,0.545,2,4,0.5,5,8,0.625,4,2,6,3,0,1,2,4,19,-14,1,POR,1610612757,DAL,1610612742,0,F,0,1,0,0,1,0,24.0,81,240,9,19,107.1,1,4,108.6,18,10,112.2,3,2,116.0,-9.6,-5.892857142857143,15.0,12.3,21.0,5.0,4.035714285714286,7.0,9.6,9.392857142857142,12.0,0.521,0.43,0.583,2.0,1.4285714285714286,2.0,4.8,4.035714285714286,4.0,0.417,0.354,0.5,3.0,2.821428571428572,5.0,3.6,3.5357142857142856,5.0,0.833,0.798,1.0,1.2,1.25,0.0,0.6,0.96,1.0,25.086666666666662,26.4267857,28.716666666666665,1
29,29.0,29.0,29.0,29.0,29.0,22024,1630166,22400417,"DEC 26, 2024",POR vs. UTA,W,31,9,13,0.692,2,4,0.5,7,10,0.7,0,8,8,6,1,1,2,4,27,11,1,POR,1610612757,UTA,1610612762,1,F,0,1,0,0,1,0,24.0,81,240,9,20,107.1,1,4,110.6,7,21,119.5,2,3,115.4,-5.8,-6.172413793103448,16.2,12.6,6.0,5.4,4.103448275862069,2.0,10.4,9.448275862068966,9.0,0.519,0.434,0.222,2.0,1.4482758620689655,1.0,5.0,4.0344827586206895,5.0,0.4,0.359,0.2,3.4,2.896551724137931,1.0,4.4,3.689655172413793,2.0,0.773,0.785,0.5,1.8,1.3448275862068966,1.0,0.6,0.93,0.0,25.02,26.30689655,23.65,1
30,30.0,30.0,30.0,30.0,30.0,22024,1630166,22400434,"DEC 28, 2024",POR vs. DAL,W,31,6,13,0.462,0,2,0.0,9,11,0.818,2,3,5,5,0,0,2,3,21,-8,1,POR,1610612757,DAL,1610612742,1,F,0,1,0,0,1,0,24.0,81,240,10,20,107.6,2,3,111.8,20,11,111.1,3,2,107.4,-5.6,-5.6,17.8,13.0,20.0,5.8,4.266666666666667,6.5,10.8,9.566666666666666,11.5,0.537,0.446,0.565,2.2,1.4666666666666666,2.0,5.2,4.033333333333333,4.0,0.423,0.364,0.5,4.0,3.033333333333333,5.0,5.6,3.9,6.5,0.714,0.778,0.769,1.2,1.3,2.0,0.6,0.93,0.5,25.96333333333333,26.461666666666662,25.83333333333333,1
31,31.0,31.0,31.0,31.0,31.0,22024,1630166,22400447,"DEC 30, 2024",POR vs. PHI,L,33,5,9,0.556,2,5,0.4,5,5,1.0,2,5,7,2,1,0,10,3,17,-21,1,POR,1610612757,PHI,1610612755,1,F,0,1,0,0,1,0,24.0,81,240,11,20,108.2,3,2,115.2,12,17,110.6,4,1,110.0,-8.4,-5.67741935483871,18.6,13.3,13.3,5.8,4.32258064516129,4.32258064516129,11.6,9.67741935483871,9.67741935483871,0.5,0.447,0.447,1.6,1.4193548387096775,1.4193548387096775,4.6,3.967741935483871,3.967741935483871,0.348,0.358,0.358,5.4,3.225806451612903,3.225806451612903,7.0,4.129032258064516,4.129032258064516,0.771,0.781,0.781,1.6,1.3225806451612905,1.3225806451612905,0.6,0.9,0.9,26.66,26.622043,26.622043,1
